date_range,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee_%,num_tickers,nsmallest/nlargest,total_profit,yearly_profit,win_ratio
2000-08-07/2022-12-31,3,20,2,0.999,0.3,208,nsmallest,9.74713,1.107,0.97
2000-08-06/2022-12-31,3,20,2,0.999,0.3,208,nsmallest,9.74713,1.10699,0.97
2000-08-02/2022-12-31,5,10,2,0.999,0.3,208,nsmallest,9.75723,1.10699,0.96
2000-08-07/2022-12-31,4,5,1,0.998,0.3,208,nsmallest,9.74486,1.10699,0.99
2000-08-04/2022-12-31,10,15,1,1.0,0.3,208,nsmallest,9.75011,1.10698,0.99
2000-08-06/2022-12-31,4,5,1,0.998,0.3,208,nsmallest,9.74486,1.10698,0.99
2000-08-03/2022-12-31,30,7,1,1.0,0.3,208,nsmallest,9.74958,1.10696,0.79
2000-08-04/2022-12-31,10,9,2,1.0,0.3,208,nsmallest,9.73695,1.10691,0.98
2000-08-05/2022-12-31,2,13,2,0.999,0.3,208,nsmallest,9.71965,1.10684,0.94
2000-08-08/2022-12-31,6,40,2,1.0,0.3,208,nsmallest,9.70494,1.1068,0.98
2000-08-03/2022-12-31,8,25,1,0.999,0.3,208,nsmallest,9.71698,1.1068,0.98
2000-08-04/2022-12-31,17,10,1,0.998,0.3,208,nsmallest,9.71263,1.10679,0.98
2000-08-09/2022-12-31,10,20,2,1.0,0.3,208,nsmallest,9.69341,1.10676,0.98
2000-08-04/2022-12-31,17,6,2,0.998,0.3,208,nsmallest,9.69964,1.10672,0.94
2000-08-04/2022-12-31,13,35,1,1.0,0.3,208,nsmallest,9.6968,1.10671,0.92
2000-08-01/2022-12-31,25,7,2,1.0,0.3,208,nsmallest,9.70141,1.10669,0.99
2000-08-02/2022-12-31,7,30,2,0.999,0.3,208,nsmallest,9.69414,1.10667,0.95
2000-08-04/2022-12-31,25,11,2,0.998,0.3,208,nsmallest,9.68549,1.10665,0.94
2000-08-03/2022-12-31,9,6,1,1.0,0.3,208,nsmallest,9.68833,1.10665,0.98
2000-08-09/2022-12-31,3,6,1,0.999,0.3,208,nsmallest,9.65782,1.10658,0.95
2000-08-08/2022-12-31,8,6,2,0.999,0.3,208,nsmallest,9.65855,1.10657,0.99
2000-08-03/2022-12-31,5,13,1,0.998,0.3,208,nsmallest,9.67117,1.10656,0.97
2000-08-08/2022-12-31,4,13,2,0.999,0.3,208,nsmallest,9.65526,1.10655,0.98
2000-08-04/2022-12-31,2,9,2,0.999,0.3,208,nsmallest,9.6668,1.10655,0.97
2000-08-07/2022-12-31,8,6,2,0.999,0.3,208,nsmallest,9.65855,1.10655,0.99
2000-08-02/2022-12-31,15,25,2,0.999,0.3,208,nsmallest,9.67004,1.10654,0.92
2000-08-07/2022-12-31,4,13,2,0.999,0.3,208,nsmallest,9.65526,1.10654,0.98
2000-08-06/2022-12-31,8,6,2,0.999,0.3,208,nsmallest,9.65855,1.10654,0.99
2000-08-05/2022-12-31,6,6,2,1.0,0.3,208,nsmallest,9.65803,1.10652,0.99
2000-08-06/2022-12-31,4,13,2,0.999,0.3,208,nsmallest,9.65526,1.10652,0.98
2000-08-09/2022-12-31,9,6,1,0.999,0.3,208,nsmallest,9.64121,1.10649,0.99
2000-08-04/2022-12-31,6,10,2,0.999,0.3,208,nsmallest,9.6527,1.10648,0.99
2000-08-08/2022-12-31,10,11,1,0.999,0.3,208,nsmallest,9.63823,1.10646,0.93
2000-08-07/2022-12-31,10,11,1,0.999,0.3,208,nsmallest,9.63823,1.10645,0.93
2000-08-08/2022-12-31,2,3,1,0.998,0.3,208,nsmallest,9.63393,1.10644,0.98
2000-08-06/2022-12-31,10,11,1,0.999,0.3,208,nsmallest,9.63823,1.10644,0.93
2000-08-05/2022-12-31,7,8,2,1.0,0.3,208,nsmallest,9.63986,1.10643,0.99
2000-08-09/2022-12-31,17,40,2,0.998,0.3,208,nsmallest,9.62959,1.10643,0.95
2000-08-07/2022-12-31,2,3,1,0.998,0.3,208,nsmallest,9.63393,1.10643,0.98
2000-08-06/2022-12-31,2,3,1,0.998,0.3,208,nsmallest,9.63393,1.10641,0.98
2000-08-05/2022-12-31,9,40,1,0.999,0.3,208,nsmallest,9.63186,1.10639,0.95
2000-08-03/2022-12-31,4,10,2,1.0,0.3,208,nsmallest,9.63341,1.10637,0.99
2000-08-02/2022-12-31,11,6,1,1.0,0.3,208,nsmallest,9.62845,1.10633,0.96
2000-08-01/2022-12-31,15,25,1,0.998,0.3,208,nsmallest,9.62347,1.10629,0.91
2000-08-01/2022-12-31,9,5,1,1.0,0.3,208,nsmallest,9.60822,1.10621,0.99
2000-08-02/2022-12-31,5,3,2,1.0,0.3,208,nsmallest,9.60273,1.1062,0.98
2000-08-02/2022-12-31,4,13,2,0.998,0.3,208,nsmallest,9.60016,1.10619,0.99
2000-08-08/2022-12-31,20,4,2,1.0,0.3,208,nsmallest,9.58225,1.10618,0.98
2000-08-03/2022-12-31,4,9,1,0.999,0.3,208,nsmallest,9.597,1.10618,0.99
2000-08-04/2022-12-31,13,17,2,1.0,0.3,208,nsmallest,9.58116,1.10612,0.98
2000-08-03/2022-12-31,7,25,2,0.999,0.3,208,nsmallest,9.56977,1.10604,0.98
2000-08-03/2022-12-31,8,5,1,0.999,0.3,208,nsmallest,9.56659,1.10603,0.98
2000-08-05/2022-12-31,10,10,1,0.998,0.3,208,nsmallest,9.56106,1.10603,0.97
2000-08-08/2022-12-31,13,5,2,1.0,0.3,208,nsmallest,9.55255,1.10602,0.99
2000-08-07/2022-12-31,13,5,2,1.0,0.3,208,nsmallest,9.55255,1.10601,0.99
2000-08-09/2022-12-31,20,40,2,0.998,0.3,208,nsmallest,9.54555,1.106,0.94
2000-08-06/2022-12-31,13,5,2,1.0,0.3,208,nsmallest,9.55255,1.106,0.99
2000-08-05/2022-12-31,4,13,1,1.0,0.3,208,nsmallest,9.55399,1.10599,0.97
2000-08-05/2022-12-31,7,11,1,0.999,0.3,208,nsmallest,9.55185,1.10598,0.99
2000-08-02/2022-12-31,5,7,2,0.998,0.3,208,nsmallest,9.55763,1.10597,0.97
2000-08-01/2022-12-31,2,3,1,0.998,0.3,208,nsmallest,9.55714,1.10595,0.97
2000-08-05/2022-12-31,4,8,1,1.0,0.3,208,nsmallest,9.54741,1.10595,0.98
2000-08-05/2022-12-31,4,11,2,0.999,0.3,208,nsmallest,9.5445,1.10594,0.99
2000-08-03/2022-12-31,7,6,2,0.999,0.3,208,nsmallest,9.54842,1.10593,0.95
2000-08-08/2022-12-31,9,5,2,1.0,0.3,208,nsmallest,9.53338,1.10592,1.0
2000-08-07/2022-12-31,20,4,2,1.0,0.3,208,nsmallest,9.52493,1.10587,0.98
2000-08-02/2022-12-31,10,3,1,0.999,0.3,208,nsmallest,9.53844,1.10587,0.97
2000-08-05/2022-12-31,11,20,1,1.0,0.3,208,nsmallest,9.5271,1.10585,0.98
2000-08-06/2022-12-31,20,4,2,1.0,0.3,208,nsmallest,9.52493,1.10585,0.98
2000-08-09/2022-12-31,20,25,1,0.999,0.3,208,nsmallest,9.5147,1.10584,0.99
2000-08-03/2022-12-31,15,6,1,0.999,0.3,208,nsmallest,9.52325,1.1058,0.97
2000-08-04/2022-12-31,6,11,2,0.998,0.3,208,nsmallest,9.52028,1.1058,0.92
2000-08-03/2022-12-31,4,13,2,0.998,0.3,208,nsmallest,9.52344,1.1058,0.95
2000-08-01/2022-12-31,6,17,2,1.0,0.3,208,nsmallest,9.52573,1.10579,0.98
2000-08-05/2022-12-31,25,35,1,0.999,0.3,208,nsmallest,9.51636,1.10579,0.88
2000-08-03/2022-12-31,6,25,2,0.998,0.3,208,nsmallest,9.51818,1.10578,0.92
2000-08-03/2022-12-31,3,10,1,0.999,0.3,208,nsmallest,9.51428,1.10576,0.99
2000-08-09/2022-12-31,7,11,1,0.998,0.3,208,nsmallest,9.49836,1.10575,0.91
2000-08-02/2022-12-31,8,25,1,0.998,0.3,208,nsmallest,9.51495,1.10575,0.98
2000-08-08/2022-12-31,11,3,1,0.999,0.3,208,nsmallest,9.49585,1.10573,0.98
2000-08-02/2022-12-31,7,3,2,0.998,0.3,208,nsmallest,9.51048,1.10572,0.99
2000-08-07/2022-12-31,11,3,1,0.999,0.3,208,nsmallest,9.49585,1.10571,0.98
2000-08-06/2022-12-31,11,3,1,0.999,0.3,208,nsmallest,9.49585,1.1057,0.98
2000-08-02/2022-12-31,9,10,1,1.0,0.3,208,nsmallest,9.5052,1.1057,0.92
2000-08-04/2022-12-31,10,15,1,0.999,0.3,208,nsmallest,9.50087,1.1057,0.99
2000-08-03/2022-12-31,4,9,2,0.999,0.3,208,nsmallest,9.50191,1.10569,0.99
2000-08-01/2022-12-31,3,8,2,0.998,0.3,208,nsmallest,9.50645,1.10569,1.0
2000-08-03/2022-12-31,7,9,2,1.0,0.3,208,nsmallest,9.49612,1.10566,0.99
2000-08-04/2022-12-31,35,9,2,1.0,0.3,208,nsmallest,9.48957,1.10564,0.98
2000-08-09/2022-12-31,11,11,1,0.999,0.3,208,nsmallest,9.47435,1.10563,0.99
2000-08-05/2022-12-31,5,6,2,1.0,0.3,208,nsmallest,9.4831,1.10562,1.0
2000-08-01/2022-12-31,7,8,2,0.998,0.3,208,nsmallest,9.49373,1.10562,0.98
2000-08-09/2022-12-31,3,4,2,0.998,0.3,208,nsmallest,9.46855,1.1056,0.99
2000-08-05/2022-12-31,10,6,2,0.999,0.3,208,nsmallest,9.47871,1.1056,1.0
2000-08-02/2022-12-31,25,20,1,1.0,0.3,208,nsmallest,9.4852,1.10559,0.99
2000-08-08/2022-12-31,9,5,1,1.0,0.3,208,nsmallest,9.4638,1.10556,0.99
2000-08-02/2022-12-31,10,10,2,1.0,0.3,208,nsmallest,9.46726,1.1055,1.0
2000-08-03/2022-12-31,8,5,2,1.0,0.3,208,nsmallest,9.4656,1.1055,1.0
2000-08-08/2022-12-31,3,15,1,0.998,0.3,208,nsmallest,9.45086,1.10549,0.99
2000-08-07/2022-12-31,3,15,1,0.998,0.3,208,nsmallest,9.45086,1.10548,0.99
2000-08-06/2022-12-31,3,15,1,0.998,0.3,208,nsmallest,9.45086,1.10547,0.99
2000-08-01/2022-12-31,8,5,1,1.0,0.3,208,nsmallest,9.46421,1.10547,1.0
2000-08-08/2022-12-31,4,5,2,0.999,0.3,208,nsmallest,9.44354,1.10546,0.97
2000-08-08/2022-12-31,5,8,1,1.0,0.3,208,nsmallest,9.44262,1.10545,0.99
2000-08-09/2022-12-31,17,13,2,1.0,0.3,208,nsmallest,9.4395,1.10545,0.99
2000-08-07/2022-12-31,4,5,2,0.999,0.3,208,nsmallest,9.44354,1.10544,0.97
2000-08-08/2022-12-31,7,13,2,1.0,0.3,208,nsmallest,9.4405,1.10544,0.98
2000-08-06/2022-12-31,4,5,2,0.999,0.3,208,nsmallest,9.44354,1.10543,0.97
2000-08-07/2022-12-31,7,13,2,0.999,0.3,208,nsmallest,9.43988,1.10542,1.0
2000-08-06/2022-12-31,7,13,2,0.999,0.3,208,nsmallest,9.43988,1.10541,1.0
2000-08-03/2022-12-31,3,17,2,0.998,0.3,208,nsmallest,9.44767,1.10541,0.97
2000-08-09/2022-12-31,6,25,2,0.999,0.3,208,nsmallest,9.42509,1.10537,0.93
2000-08-04/2022-12-31,9,17,1,0.998,0.3,208,nsmallest,9.43616,1.10536,0.93
2000-08-09/2022-12-31,9,7,1,0.998,0.3,208,nsmallest,9.42002,1.10535,0.95
2000-08-08/2022-12-31,10,9,2,0.998,0.3,208,nsmallest,9.42007,1.10533,0.98
2000-08-09/2022-12-31,11,15,1,1.0,0.3,208,nsmallest,9.41687,1.10533,0.88
2000-08-07/2022-12-31,10,9,2,0.998,0.3,208,nsmallest,9.42007,1.10532,0.98
2000-08-09/2022-12-31,7,4,2,0.998,0.3,208,nsmallest,9.41525,1.10532,0.99
2000-08-05/2022-12-31,13,5,2,1.0,0.3,208,nsmallest,9.42439,1.10531,0.98
2000-08-06/2022-12-31,10,9,2,0.998,0.3,208,nsmallest,9.42007,1.10531,0.98
2000-08-08/2022-12-31,7,6,1,0.998,0.3,208,nsmallest,9.41479,1.10531,0.99
2000-08-07/2022-12-31,6,25,2,0.999,0.3,208,nsmallest,9.41811,1.10531,1.0
2000-08-07/2022-12-31,13,5,1,0.998,0.3,208,nsmallest,9.41599,1.1053,0.99
2000-08-05/2022-12-31,9,9,2,1.0,0.3,208,nsmallest,9.42076,1.1053,1.0
2000-08-06/2022-12-31,6,25,2,0.999,0.3,208,nsmallest,9.41811,1.1053,1.0
2000-08-03/2022-12-31,20,11,1,0.999,0.3,208,nsmallest,9.42522,1.10529,0.99
2000-08-07/2022-12-31,7,6,1,0.998,0.3,208,nsmallest,9.41479,1.10529,0.99
2000-08-06/2022-12-31,7,6,1,0.998,0.3,208,nsmallest,9.41479,1.10528,0.99
2000-08-06/2022-12-31,13,5,1,0.998,0.3,208,nsmallest,9.41599,1.10528,0.99
2000-08-08/2022-12-31,4,7,1,0.999,0.3,208,nsmallest,9.40959,1.10528,0.98
2000-08-02/2022-12-31,11,15,2,1.0,0.3,208,nsmallest,9.42275,1.10527,0.93
2000-08-07/2022-12-31,4,7,1,0.999,0.3,208,nsmallest,9.40959,1.10526,0.98
2000-08-06/2022-12-31,4,7,1,0.999,0.3,208,nsmallest,9.40959,1.10525,0.98
2000-08-09/2022-12-31,20,4,1,1.0,0.3,208,nsmallest,9.39917,1.10524,0.98
2000-08-03/2022-12-31,7,30,2,0.999,0.3,208,nsmallest,9.39652,1.10514,0.95
2000-08-05/2022-12-31,10,11,2,1.0,0.3,208,nsmallest,9.39057,1.10514,0.97
2000-08-03/2022-12-31,9,15,1,0.999,0.3,208,nsmallest,9.3939,1.10513,0.99
2000-08-03/2022-12-31,9,13,1,0.998,0.3,208,nsmallest,9.39234,1.10512,0.97
2000-08-03/2022-12-31,2,10,2,1.0,0.3,208,nsmallest,9.39085,1.10511,0.99
2000-08-09/2022-12-31,17,25,2,1.0,0.3,208,nsmallest,9.37381,1.1051,0.99
2000-08-02/2022-12-31,13,5,1,1.0,0.3,208,nsmallest,9.39008,1.10509,0.95
2000-08-08/2022-12-31,5,11,2,0.999,0.3,208,nsmallest,9.37326,1.10509,0.97
2000-08-05/2022-12-31,10,11,1,1.0,0.3,208,nsmallest,9.38018,1.10508,0.94
2000-08-09/2022-12-31,4,10,2,1.0,0.3,208,nsmallest,9.36748,1.10507,0.97
2000-08-05/2022-12-31,7,8,1,0.999,0.3,208,nsmallest,9.37839,1.10507,0.98
2000-08-09/2022-12-31,8,3,2,0.998,0.3,208,nsmallest,9.36216,1.10504,1.0
2000-08-05/2022-12-31,20,10,1,0.999,0.3,208,nsmallest,9.36964,1.10503,0.99
2000-08-09/2022-12-31,7,5,2,1.0,0.3,208,nsmallest,9.35928,1.10503,0.99
2000-08-03/2022-12-31,15,4,1,0.999,0.3,208,nsmallest,9.36384,1.10497,0.99
2000-08-02/2022-12-31,9,8,2,0.998,0.3,208,nsmallest,9.36537,1.10496,0.91
2000-08-08/2022-12-31,9,3,2,1.0,0.3,208,nsmallest,9.34542,1.10494,1.0
2000-08-01/2022-12-31,5,13,1,1.0,0.3,208,nsmallest,9.35713,1.10491,0.97
2000-08-09/2022-12-31,20,35,2,0.998,0.3,208,nsmallest,9.32663,1.10485,0.88
2000-08-02/2022-12-31,25,7,2,0.999,0.3,208,nsmallest,9.34142,1.10484,0.99
2000-08-09/2022-12-31,9,3,1,1.0,0.3,208,nsmallest,9.3206,1.10482,1.0
2000-08-08/2022-12-31,6,9,2,1.0,0.3,208,nsmallest,9.32242,1.10482,0.98
2000-08-08/2022-12-31,8,6,2,0.998,0.3,208,nsmallest,9.32041,1.10481,0.99
2000-08-01/2022-12-31,11,15,2,1.0,0.3,208,nsmallest,9.33475,1.10479,0.95
2000-08-07/2022-12-31,8,6,2,0.998,0.3,208,nsmallest,9.32041,1.10479,0.99
2000-08-06/2022-12-31,8,6,2,0.998,0.3,208,nsmallest,9.32041,1.10478,0.99
2000-08-03/2022-12-31,7,15,2,0.998,0.3,208,nsmallest,9.32084,1.10474,0.97
2000-08-05/2022-12-31,8,4,2,0.999,0.3,208,nsmallest,9.31503,1.10474,0.99
2000-08-07/2022-12-31,7,3,2,0.998,0.3,208,nsmallest,9.30658,1.10472,1.0
2000-08-06/2022-12-31,7,3,2,0.998,0.3,208,nsmallest,9.30658,1.10471,1.0
2000-08-05/2022-12-31,11,13,1,1.0,0.3,208,nsmallest,9.30777,1.1047,0.89
2000-08-05/2022-12-31,15,6,1,0.999,0.3,208,nsmallest,9.3028,1.10467,0.99
2000-08-03/2022-12-31,2,11,2,0.998,0.3,208,nsmallest,9.30691,1.10467,0.99
2000-08-04/2022-12-31,10,10,2,0.998,0.3,208,nsmallest,9.30084,1.10465,0.98
2000-08-08/2022-12-31,10,15,2,0.999,0.3,208,nsmallest,9.28877,1.10464,0.96
2000-08-09/2022-12-31,17,3,2,1.0,0.3,208,nsmallest,9.28637,1.10464,0.99
2000-08-01/2022-12-31,6,6,2,0.999,0.3,208,nsmallest,9.30487,1.10463,0.97
2000-08-07/2022-12-31,10,15,2,0.999,0.3,208,nsmallest,9.28877,1.10463,0.96
2000-08-08/2022-12-31,13,5,1,0.998,0.3,208,nsmallest,9.28747,1.10463,0.99
2000-08-05/2022-12-31,25,30,2,1.0,0.3,208,nsmallest,9.29496,1.10463,0.95
2000-08-08/2022-12-31,2,7,2,1.0,0.3,208,nsmallest,9.28216,1.10461,0.98
2000-08-06/2022-12-31,10,15,2,0.999,0.3,208,nsmallest,9.28877,1.10461,0.96
2000-08-08/2022-12-31,10,10,1,0.999,0.3,208,nsmallest,9.27956,1.10459,0.86
2000-08-07/2022-12-31,2,7,2,1.0,0.3,208,nsmallest,9.28216,1.10459,0.98
2000-08-07/2022-12-31,10,10,1,0.999,0.3,208,nsmallest,9.27956,1.10458,0.86
2000-08-06/2022-12-31,2,7,2,1.0,0.3,208,nsmallest,9.28216,1.10458,0.98
2000-08-06/2022-12-31,10,10,1,0.999,0.3,208,nsmallest,9.27956,1.10456,0.86
2000-08-08/2022-12-31,2,15,2,1.0,0.3,208,nsmallest,9.27268,1.10455,0.99
2000-08-08/2022-12-31,7,5,2,0.998,0.3,208,nsmallest,9.26993,1.10454,0.99
2000-08-07/2022-12-31,2,15,2,1.0,0.3,208,nsmallest,9.27268,1.10454,0.99
2000-08-09/2022-12-31,4,8,1,0.998,0.3,208,nsmallest,9.2652,1.10453,0.99
2000-08-03/2022-12-31,8,9,1,0.998,0.3,208,nsmallest,9.28135,1.10453,0.98
2000-08-06/2022-12-31,2,15,2,1.0,0.3,208,nsmallest,9.27268,1.10453,0.99
2000-08-03/2022-12-31,9,35,1,0.999,0.3,208,nsmallest,9.27864,1.10452,0.97
2000-08-05/2022-12-31,7,9,2,0.999,0.3,208,nsmallest,9.26963,1.1045,0.99
2000-08-03/2022-12-31,5,7,1,1.0,0.3,208,nsmallest,9.27377,1.10449,0.99
2000-08-07/2022-12-31,9,5,2,1.0,0.3,208,nsmallest,9.26357,1.10449,0.99
2000-08-05/2022-12-31,13,6,2,1.0,0.3,208,nsmallest,9.26622,1.10448,0.99
2000-08-06/2022-12-31,9,5,2,1.0,0.3,208,nsmallest,9.26357,1.10448,0.99
2000-08-08/2022-12-31,7,10,1,1.0,0.3,208,nsmallest,9.25625,1.10447,0.99
2000-08-07/2022-12-31,7,10,1,1.0,0.3,208,nsmallest,9.25625,1.10445,0.99
2000-08-03/2022-12-31,35,17,2,0.999,0.3,208,nsmallest,9.26289,1.10444,0.95
2000-08-06/2022-12-31,7,10,1,1.0,0.3,208,nsmallest,9.25625,1.10444,0.99
2000-08-04/2022-12-31,8,8,1,1.0,0.3,208,nsmallest,9.26146,1.10444,0.98
2000-08-04/2022-12-31,3,8,1,0.998,0.3,208,nsmallest,9.26037,1.10444,1.0
2000-08-09/2022-12-31,10,3,2,0.998,0.3,208,nsmallest,9.24618,1.10443,1.0
2000-08-04/2022-12-31,40,4,1,1.0,0.3,208,nsmallest,9.2582,1.10442,0.97
2000-08-08/2022-12-31,9,4,1,1.0,0.3,208,nsmallest,9.24514,1.10441,1.0
2000-08-09/2022-12-31,20,15,2,0.999,0.3,208,nsmallest,9.24206,1.10441,0.95
2000-08-03/2022-12-31,9,9,1,0.999,0.3,208,nsmallest,9.25681,1.1044,1.0
2000-08-08/2022-12-31,11,20,1,1.0,0.3,208,nsmallest,9.24153,1.10439,0.98
2000-08-04/2022-12-31,20,10,2,1.0,0.3,208,nsmallest,9.25012,1.10438,0.99
2000-08-07/2022-12-31,11,20,1,1.0,0.3,208,nsmallest,9.24153,1.10438,0.98
2000-08-05/2022-12-31,17,5,2,0.999,0.3,208,nsmallest,9.24574,1.10437,0.99
2000-08-05/2022-12-31,15,17,2,0.998,0.3,208,nsmallest,9.24561,1.10437,0.99
2000-08-03/2022-12-31,2,6,2,0.999,0.3,208,nsmallest,9.24855,1.10436,0.97
2000-08-06/2022-12-31,11,20,1,1.0,0.3,208,nsmallest,9.24153,1.10436,0.98
2000-08-03/2022-12-31,20,3,1,0.999,0.3,208,nsmallest,9.24889,1.10436,0.98
2000-08-07/2022-12-31,6,10,1,0.999,0.3,208,nsmallest,9.2374,1.10435,1.0
2000-08-06/2022-12-31,6,10,1,0.999,0.3,208,nsmallest,9.2374,1.10434,1.0
2000-08-02/2022-12-31,2,17,2,1.0,0.3,208,nsmallest,9.24693,1.10434,0.96
2000-08-05/2022-12-31,8,9,2,1.0,0.3,208,nsmallest,9.24,1.10434,0.99
2000-08-05/2022-12-31,6,30,1,1.0,0.3,208,nsmallest,9.23711,1.10433,0.94
2000-08-02/2022-12-31,4,7,2,1.0,0.3,208,nsmallest,9.24234,1.10431,0.99
2000-08-08/2022-12-31,6,10,1,1.0,0.3,208,nsmallest,9.22316,1.10429,0.97
2000-08-02/2022-12-31,9,30,2,0.998,0.3,208,nsmallest,9.23546,1.10428,0.89
2000-08-09/2022-12-31,20,6,2,1.0,0.3,208,nsmallest,9.21663,1.10427,0.97
2000-08-01/2022-12-31,8,4,2,1.0,0.3,208,nsmallest,9.23243,1.10425,0.95
2000-08-05/2022-12-31,4,9,2,1.0,0.3,208,nsmallest,9.22137,1.10424,0.99
2000-08-04/2022-12-31,4,13,1,0.999,0.3,208,nsmallest,9.22453,1.10424,0.99
2000-08-02/2022-12-31,2,11,2,0.999,0.3,208,nsmallest,9.22925,1.10424,0.96
2000-08-02/2022-12-31,8,8,2,0.998,0.3,208,nsmallest,9.22222,1.10421,0.99
2000-08-05/2022-12-31,2,13,2,0.998,0.3,208,nsmallest,9.21522,1.10421,0.99
2000-08-04/2022-12-31,9,10,2,1.0,0.3,208,nsmallest,9.21646,1.1042,1.0
2000-08-01/2022-12-31,5,7,2,1.0,0.3,208,nsmallest,9.21471,1.10415,1.0
2000-08-07/2022-12-31,6,10,2,0.999,0.3,208,nsmallest,9.19887,1.10415,1.0
2000-08-06/2022-12-31,6,10,2,0.999,0.3,208,nsmallest,9.19887,1.10413,1.0
2000-08-07/2022-12-31,9,5,1,1.0,0.3,208,nsmallest,9.19595,1.10413,0.96
2000-08-04/2022-12-31,4,35,2,1.0,0.3,208,nsmallest,9.20282,1.10413,0.97
2000-08-06/2022-12-31,9,5,1,1.0,0.3,208,nsmallest,9.19595,1.10412,0.96
2000-08-02/2022-12-31,11,3,2,1.0,0.3,208,nsmallest,9.20298,1.1041,0.99
2000-08-03/2022-12-31,25,3,1,0.998,0.3,208,nsmallest,9.20051,1.1041,0.99
2000-08-01/2022-12-31,10,9,1,1.0,0.3,208,nsmallest,9.20248,1.10409,0.98
2000-08-05/2022-12-31,4,13,2,0.998,0.3,208,nsmallest,9.18916,1.10407,0.99
2000-08-08/2022-12-31,13,15,2,0.999,0.3,208,nsmallest,9.17957,1.10406,0.97
2000-08-09/2022-12-31,7,17,1,0.998,0.3,208,nsmallest,9.17582,1.10405,0.98
2000-08-02/2022-12-31,8,4,2,0.998,0.3,208,nsmallest,9.19079,1.10404,1.0
2000-08-07/2022-12-31,13,15,2,0.999,0.3,208,nsmallest,9.17957,1.10404,0.97
2000-08-06/2022-12-31,13,15,2,0.999,0.3,208,nsmallest,9.17957,1.10403,0.97
2000-08-03/2022-12-31,30,4,1,0.999,0.3,208,nsmallest,9.1868,1.10403,0.91
2000-08-04/2022-12-31,7,35,2,0.999,0.3,208,nsmallest,9.18086,1.10401,0.97
2000-08-03/2022-12-31,5,11,2,1.0,0.3,208,nsmallest,9.17957,1.10399,0.99
2000-08-07/2022-12-31,9,3,2,1.0,0.3,208,nsmallest,9.16741,1.10398,0.98
2000-08-06/2022-12-31,9,3,2,1.0,0.3,208,nsmallest,9.16741,1.10397,0.98
2000-08-04/2022-12-31,9,5,1,0.999,0.3,208,nsmallest,9.17354,1.10397,0.99
2000-08-03/2022-12-31,2,6,1,1.0,0.3,208,nsmallest,9.17429,1.10396,0.97
2000-08-09/2022-12-31,15,10,2,0.998,0.3,208,nsmallest,9.15573,1.10394,0.98
2000-08-09/2022-12-31,17,20,1,1.0,0.3,208,nsmallest,9.15348,1.10393,0.97
2000-08-04/2022-12-31,4,7,2,0.999,0.3,208,nsmallest,9.16095,1.1039,0.91
2000-08-08/2022-12-31,5,30,1,1.0,0.3,208,nsmallest,9.14907,1.10389,0.97
2000-08-01/2022-12-31,7,13,1,0.998,0.3,208,nsmallest,9.15938,1.10386,0.92
2000-08-09/2022-12-31,2,25,1,0.999,0.3,208,nsmallest,9.13286,1.10382,0.99
2000-08-08/2022-12-31,17,4,2,1.0,0.3,208,nsmallest,9.13585,1.10382,0.97
2000-08-07/2022-12-31,17,4,2,1.0,0.3,208,nsmallest,9.13585,1.10381,0.97
2000-08-08/2022-12-31,11,11,1,0.998,0.3,208,nsmallest,9.13454,1.10381,0.98
2000-08-06/2022-12-31,17,4,2,1.0,0.3,208,nsmallest,9.13585,1.1038,0.97
2000-08-07/2022-12-31,11,11,1,0.998,0.3,208,nsmallest,9.13454,1.1038,0.98
2000-08-06/2022-12-31,11,11,1,0.998,0.3,208,nsmallest,9.13454,1.10379,0.98
2000-08-03/2022-12-31,15,25,2,0.999,0.3,208,nsmallest,9.13071,1.10373,0.99
2000-08-03/2022-12-31,7,7,2,0.998,0.3,208,nsmallest,9.12912,1.10372,0.99
2000-08-09/2022-12-31,6,10,2,0.999,0.3,208,nsmallest,9.11463,1.10372,0.91
2000-08-02/2022-12-31,15,35,2,0.998,0.3,208,nsmallest,9.1295,1.10371,0.94
2000-08-03/2022-12-31,20,11,1,1.0,0.3,208,nsmallest,9.12761,1.10371,0.99
2000-08-05/2022-12-31,8,7,1,0.998,0.3,208,nsmallest,9.12113,1.1037,0.99
2000-08-01/2022-12-31,5,6,2,0.998,0.3,208,nsmallest,9.12705,1.10368,0.97
2000-08-04/2022-12-31,4,3,1,0.998,0.3,208,nsmallest,9.11849,1.10367,0.99
2000-08-08/2022-12-31,15,11,1,0.998,0.3,208,nsmallest,9.10383,1.10365,0.94
2000-08-07/2022-12-31,15,11,1,0.998,0.3,208,nsmallest,9.10383,1.10364,0.94
2000-08-05/2022-12-31,6,8,2,0.998,0.3,208,nsmallest,9.10901,1.10364,0.98
2000-08-02/2022-12-31,15,35,2,0.999,0.3,208,nsmallest,9.11526,1.10363,0.94
2000-08-06/2022-12-31,15,11,1,0.998,0.3,208,nsmallest,9.10383,1.10362,0.94
2000-08-03/2022-12-31,7,13,1,0.999,0.3,208,nsmallest,9.10823,1.10361,0.98
2000-08-09/2022-12-31,13,3,2,0.999,0.3,208,nsmallest,9.09382,1.10361,0.99
2000-08-03/2022-12-31,20,11,1,0.998,0.3,208,nsmallest,9.10569,1.10359,0.99
