date_range,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee_%,num_tickers,nsmallest/nlargest,total_profit,yearly_profit,win_ratio
2000-08-01/2022-12-31,10,3,1,0.998,0.6,208,nlargest,8.32194,1.09914,0.73
2000-08-01/2022-12-31,10,3,1,0.995,0.6,208,nlargest,3.78255,1.06115,0.53
2000-08-01/2022-12-31,10,3,1,0.99,0.6,208,nlargest,2.07797,1.03317,0.14
2000-08-01/2022-12-31,7,5,1,0.998,0.6,208,nlargest,1.83398,1.02743,0.19
2000-08-02/2022-12-31,10,13,1,0.998,0.6,208,nlargest,1.78398,1.02616,0.18
2000-08-01/2022-12-31,20,10,1,0.998,0.6,208,nlargest,1.61099,1.0215,0.12
2000-08-01/2022-12-31,3,13,1,0.998,0.6,208,nlargest,1.51688,1.01876,0.2
2000-08-01/2022-12-31,5,10,1,0.998,0.6,208,nlargest,1.50699,1.01847,0.89
2000-08-01/2022-12-31,10,13,2,0.998,0.6,208,nlargest,1.40308,1.01522,0.18
2000-08-01/2022-12-31,5,10,2,0.998,0.6,208,nlargest,1.36979,1.01414,0.34
2000-08-01/2022-12-31,7,10,1,0.998,0.6,208,nlargest,1.362,1.01388,0.55
2000-08-01/2022-12-31,3,5,1,0.998,0.6,208,nlargest,1.33359,1.01293,0.14
2000-08-02/2022-12-31,10,13,1,0.995,0.6,208,nlargest,1.22606,1.00913,0.16
2000-08-01/2022-12-31,5,7,1,0.998,0.6,208,nlargest,1.22551,1.00911,0.64
2000-08-01/2022-12-31,7,20,1,0.998,0.6,208,nlargest,1.20307,1.00828,0.57
2000-08-01/2022-12-31,7,10,3,0.998,0.6,208,nlargest,1.12898,1.00543,0.16
2000-08-02/2022-12-31,10,13,2,0.998,0.6,208,nlargest,1.11651,1.00493,0.12
2000-08-01/2022-12-31,20,10,1,0.995,0.6,208,nlargest,1.10014,1.00427,0.12
2000-08-02/2022-12-31,10,13,3,0.998,0.6,208,nlargest,1.08286,1.00356,0.12
2000-08-01/2022-12-31,10,7,1,0.998,0.6,208,nlargest,1.03775,1.00165,0.09
2000-08-01/2022-12-31,10,13,2,0.995,0.6,208,nlargest,1.02337,1.00103,0.02
2000-08-01/2022-12-31,10,7,1,0.99,0.6,208,nlargest,0.98512,0.99933,0.21
2000-08-01/2022-12-31,13,20,2,0.998,0.6,208,nlargest,0.94547,0.9975,0.32
2000-08-01/2022-12-31,7,20,1,0.98,0.6,208,nlargest,0.89287,0.99496,0.34
2000-08-01/2022-12-31,13,20,5,0.998,0.6,208,nlargest,0.88594,0.99461,0.14
2000-08-01/2022-12-31,13,20,4,0.998,0.6,208,nlargest,0.8847,0.99455,0.39
2000-08-01/2022-12-31,13,20,3,0.998,0.6,208,nlargest,0.87759,0.99419,0.03
2000-08-01/2022-12-31,10,3,2,0.998,0.6,208,nlargest,0.8506,0.99281,0.01
2000-08-02/2022-12-31,5,13,1,0.998,0.6,208,nlargest,0.84979,0.99276,0.32
2000-08-01/2022-12-31,3,13,1,0.995,0.6,208,nlargest,0.83364,0.99192,0.01
2000-08-01/2022-12-31,10,13,2,0.99,0.6,208,nlargest,0.8301,0.99173,0.08
2000-08-01/2022-12-31,7,10,3,0.995,0.6,208,nlargest,0.80814,0.99054,0.0
2000-08-01/2022-12-31,5,7,2,0.998,0.6,208,nlargest,0.80176,0.99019,0.14
2000-08-01/2022-12-31,7,10,1,0.995,0.6,208,nlargest,0.79681,0.98992,0.04
2000-08-01/2022-12-31,7,10,2,0.998,0.6,208,nlargest,0.79377,0.98975,0.19
2000-08-01/2022-12-31,13,7,2,0.998,0.6,208,nlargest,0.79198,0.98965,0.04
2000-08-01/2022-12-31,13,5,1,0.995,0.6,208,nlargest,0.78486,0.98925,0.56
2000-08-02/2022-12-31,3,10,2,0.998,0.6,208,nlargest,0.78085,0.98902,0.48
2000-08-01/2022-12-31,10,7,1,0.995,0.6,208,nlargest,0.76305,0.98801,0.02
2000-08-02/2022-12-31,10,13,2,0.995,0.6,208,nlargest,0.75732,0.98767,0.0
2000-08-01/2022-12-31,5,13,3,0.998,0.6,208,nlargest,0.75525,0.98755,0.14
2000-08-02/2022-12-31,13,20,3,0.998,0.6,208,nlargest,0.74444,0.98692,0.0
2000-08-02/2022-12-31,10,20,1,0.998,0.6,208,nlargest,0.74174,0.98676,0.0
2000-08-01/2022-12-31,3,10,2,0.998,0.6,208,nlargest,0.74082,0.98671,0.71
2000-08-01/2022-12-31,20,5,2,0.998,0.6,208,nlargest,0.73631,0.98644,0.06
2000-08-01/2022-12-31,13,20,1,0.998,0.6,208,nlargest,0.73493,0.98635,0.27
2000-08-01/2022-12-31,13,5,1,0.998,0.6,208,nlargest,0.73159,0.98615,0.52
2000-08-02/2022-12-31,10,13,3,0.995,0.6,208,nlargest,0.72676,0.98586,0.0
2000-08-01/2022-12-31,5,7,1,0.995,0.6,208,nlargest,0.72504,0.98576,0.32
2000-08-01/2022-12-31,7,5,1,0.995,0.6,208,nlargest,0.72152,0.98554,0.05
2000-08-01/2022-12-31,20,20,1,0.998,0.6,208,nlargest,0.72124,0.98553,0.46
2000-08-01/2022-12-31,10,13,4,0.998,0.6,208,nlargest,0.7144,0.98511,0.0
2000-08-01/2022-12-31,10,13,2,0.98,0.6,208,nlargest,0.71119,0.98491,0.14
2000-08-01/2022-12-31,20,10,2,0.998,0.6,208,nlargest,0.70734,0.98467,0.02
2000-08-01/2022-12-31,13,20,2,0.99,0.6,208,nlargest,0.70643,0.98461,0.15
2000-08-02/2022-12-31,13,20,3,0.99,0.6,208,nlargest,0.68699,0.98339,0.01
2000-08-01/2022-12-31,20,10,3,0.998,0.6,208,nlargest,0.67319,0.9825,0.01
2000-08-01/2022-12-31,7,20,1,0.995,0.6,208,nlargest,0.67168,0.9824,0.26
2000-08-01/2022-12-31,7,10,4,0.998,0.6,208,nlargest,0.67036,0.98232,0.05
2000-08-01/2022-12-31,10,13,1,0.998,0.6,208,nlargest,0.66819,0.98217,0.0
2000-08-01/2022-12-31,5,13,2,0.998,0.6,208,nlargest,0.66802,0.98216,0.43
2000-08-02/2022-12-31,7,7,3,0.998,0.6,208,nlargest,0.66634,0.98205,0.23
2000-08-02/2022-12-31,13,20,3,0.98,0.6,208,nlargest,0.66464,0.98194,0.02
2000-08-01/2022-12-31,13,20,4,0.995,0.6,208,nlargest,0.66223,0.98178,0.11
2000-08-01/2022-12-31,20,3,1,0.998,0.6,208,nlargest,0.65459,0.98127,0.02
2000-08-01/2022-12-31,13,7,2,0.995,0.6,208,nlargest,0.65094,0.98103,0.01
2000-08-02/2022-12-31,3,10,3,0.998,0.6,208,nlargest,0.64841,0.98086,0.53
2000-08-02/2022-12-31,13,20,4,0.998,0.6,208,nlargest,0.64655,0.98073,0.0
2000-08-01/2022-12-31,13,20,5,0.995,0.6,208,nlargest,0.63837,0.98017,0.0
2000-08-02/2022-12-31,13,20,3,0.995,0.6,208,nlargest,0.63443,0.9799,0.0
2000-08-01/2022-12-31,13,20,3,0.995,0.6,208,nlargest,0.62747,0.97942,0.0
2000-08-01/2022-12-31,20,5,3,0.998,0.6,208,nlargest,0.62733,0.97941,0.0
2000-08-02/2022-12-31,10,13,4,0.998,0.6,208,nlargest,0.62534,0.97927,0.0
2000-08-01/2022-12-31,10,13,3,0.998,0.6,208,nlargest,0.62522,0.97927,0.0
2000-08-01/2022-12-31,20,10,1,0.99,0.6,208,nlargest,0.62196,0.97904,0.0
2000-08-01/2022-12-31,7,10,2,0.995,0.6,208,nlargest,0.61839,0.97879,0.08
2000-08-02/2022-12-31,13,20,2,0.99,0.6,208,nlargest,0.61427,0.97849,0.01
2000-08-02/2022-12-31,10,13,1,0.99,0.6,208,nlargest,0.6133,0.97842,0.01
2000-08-01/2022-12-31,7,13,1,0.998,0.6,208,nlargest,0.61115,0.97827,0.15
2000-08-01/2022-12-31,13,20,4,0.99,0.6,208,nlargest,0.60917,0.97813,0.12
2000-08-01/2022-12-31,10,3,3,0.998,0.6,208,nlargest,0.60875,0.9781,0.0
2000-08-02/2022-12-31,13,20,1,0.998,0.6,208,nlargest,0.60714,0.97798,0.06
2000-08-01/2022-12-31,20,5,2,0.995,0.6,208,nlargest,0.60348,0.97772,0.02
2000-08-02/2022-12-31,13,20,2,0.998,0.6,208,nlargest,0.6027,0.97766,0.0
2000-08-01/2022-12-31,13,20,2,0.995,0.6,208,nlargest,0.59185,0.97687,0.05
2000-08-01/2022-12-31,5,10,2,0.995,0.6,208,nlargest,0.58824,0.97661,0.01
2000-08-02/2022-12-31,13,20,5,0.998,0.6,208,nlargest,0.58473,0.97634,0.0
2000-08-01/2022-12-31,13,20,5,0.99,0.6,208,nlargest,0.57922,0.97593,0.0
2000-08-01/2022-12-31,13,20,3,0.99,0.6,208,nlargest,0.57594,0.97569,0.0
2000-08-02/2022-12-31,20,2,2,0.998,0.6,208,nlargest,0.56663,0.97497,0.19
2000-08-02/2022-12-31,10,10,3,0.998,0.6,208,nlargest,0.56406,0.97478,0.01
2000-08-02/2022-12-31,10,10,1,0.998,0.6,208,nlargest,0.56382,0.97476,0.1
2000-08-01/2022-12-31,7,20,2,0.998,0.6,208,nlargest,0.56367,0.97475,0.13
2000-08-01/2022-12-31,5,10,3,0.998,0.6,208,nlargest,0.56203,0.97462,0.02
2000-08-02/2022-12-31,10,13,5,0.998,0.6,208,nlargest,0.5617,0.97459,0.0
2000-08-01/2022-12-31,3,13,1,0.99,0.6,208,nlargest,0.54832,0.97355,0.09
2000-08-02/2022-12-31,10,20,1,0.995,0.6,208,nlargest,0.54734,0.97347,0.0
2000-08-01/2022-12-31,5,20,2,0.998,0.6,208,nlargest,0.5443,0.97323,0.0
2000-08-02/2022-12-31,10,7,1,0.998,0.6,208,nlargest,0.54411,0.97321,0.29
2000-08-01/2022-12-31,7,20,1,0.99,0.6,208,nlargest,0.54243,0.97308,0.3
2000-08-01/2022-12-31,5,10,1,0.995,0.6,208,nlargest,0.54227,0.97307,0.56
2000-08-01/2022-12-31,13,7,3,0.998,0.6,208,nlargest,0.54058,0.97293,0.01
2000-08-01/2022-12-31,10,13,5,0.998,0.6,208,nlargest,0.53805,0.97273,0.0
2000-08-02/2022-12-31,5,5,1,0.998,0.6,208,nlargest,0.53704,0.97264,0.02
2000-08-01/2022-12-31,10,13,1,0.99,0.6,208,nlargest,0.53592,0.97256,0.0
2000-08-02/2022-12-31,7,7,1,0.998,0.6,208,nlargest,0.53553,0.97252,0.4
2000-08-02/2022-12-31,7,7,2,0.998,0.6,208,nlargest,0.52883,0.97197,0.3
2000-08-01/2022-12-31,5,5,1,0.998,0.6,208,nlargest,0.5258,0.97173,0.04
2000-08-02/2022-12-31,13,20,4,0.995,0.6,208,nlargest,0.52503,0.97166,0.0
2000-08-02/2022-12-31,3,20,1,0.998,0.6,208,nlargest,0.52024,0.97126,0.18
2000-08-01/2022-12-31,13,7,1,0.998,0.6,208,nlargest,0.51839,0.97111,0.0
2000-08-01/2022-12-31,20,20,2,0.998,0.6,208,nlargest,0.50885,0.97031,0.22
2000-08-01/2022-12-31,20,5,4,0.998,0.6,208,nlargest,0.50843,0.97027,0.0
2000-08-01/2022-12-31,20,20,1,0.995,0.6,208,nlargest,0.50673,0.97013,0.12
2000-08-01/2022-12-31,5,7,2,0.995,0.6,208,nlargest,0.50381,0.96988,0.03
2000-08-01/2022-12-31,3,10,1,0.998,0.6,208,nlargest,0.50314,0.96982,0.42
2000-08-02/2022-12-31,13,20,5,0.995,0.6,208,nlargest,0.50047,0.96959,0.0
2000-08-02/2022-12-31,10,10,4,0.998,0.6,208,nlargest,0.5001,0.96955,0.01
2000-08-01/2022-12-31,20,10,2,0.995,0.6,208,nlargest,0.49932,0.96949,0.02
2000-08-01/2022-12-31,20,10,3,0.995,0.6,208,nlargest,0.49625,0.96922,0.01
2000-08-02/2022-12-31,13,20,4,0.99,0.6,208,nlargest,0.49441,0.96906,0.01
2000-08-01/2022-12-31,5,13,4,0.998,0.6,208,nlargest,0.49428,0.96905,0.05
2000-08-02/2022-12-31,20,2,1,0.998,0.6,208,nlargest,0.494,0.96902,0.0
2000-08-01/2022-12-31,20,13,1,0.998,0.6,208,nlargest,0.49337,0.96897,0.0
2000-08-01/2022-12-31,20,10,5,0.998,0.6,208,nlargest,0.49116,0.96878,0.03
2000-08-01/2022-12-31,13,20,1,0.99,0.6,208,nlargest,0.4896,0.96864,0.23
2000-08-01/2022-12-31,20,5,3,0.995,0.6,208,nlargest,0.48938,0.96862,0.0
2000-08-01/2022-12-31,5,13,2,0.995,0.6,208,nlargest,0.48885,0.96857,0.18
2000-08-01/2022-12-31,7,13,5,0.998,0.6,208,nlargest,0.48549,0.96828,0.01
2000-08-01/2022-12-31,5,13,3,0.995,0.6,208,nlargest,0.48507,0.96824,0.07
2000-08-02/2022-12-31,3,10,1,0.998,0.6,208,nlargest,0.48243,0.968,0.06
2000-08-01/2022-12-31,10,13,4,0.995,0.6,208,nlargest,0.4824,0.968,0.0
2000-08-02/2022-12-31,3,10,4,0.998,0.6,208,nlargest,0.48071,0.96785,0.5
2000-08-02/2022-12-31,20,13,2,0.998,0.6,208,nlargest,0.47987,0.96777,0.21
2000-08-02/2022-12-31,13,20,2,0.995,0.6,208,nlargest,0.4777,0.96757,0.0
2000-08-02/2022-12-31,5,13,1,0.995,0.6,208,nlargest,0.47728,0.96754,0.11
2000-08-02/2022-12-31,13,20,5,0.99,0.6,208,nlargest,0.47691,0.9675,0.0
2000-08-01/2022-12-31,10,13,3,0.99,0.6,208,nlargest,0.4751,0.96734,0.0
2000-08-02/2022-12-31,10,7,2,0.998,0.6,208,nlargest,0.47234,0.96709,0.06
2000-08-01/2022-12-31,10,5,1,0.998,0.6,208,nlargest,0.47045,0.96692,0.16
2000-08-01/2022-12-31,10,13,3,0.98,0.6,208,nlargest,0.46665,0.96657,0.01
2000-08-01/2022-12-31,20,10,4,0.998,0.6,208,nlargest,0.46469,0.96639,0.01
2000-08-02/2022-12-31,10,20,3,0.998,0.6,208,nlargest,0.46466,0.96638,0.0
2000-08-01/2022-12-31,13,20,1,0.995,0.6,208,nlargest,0.46387,0.96631,0.19
2000-08-01/2022-12-31,10,13,3,0.995,0.6,208,nlargest,0.46273,0.9662,0.0
2000-08-01/2022-12-31,5,13,5,0.998,0.6,208,nlargest,0.46015,0.96596,0.0
2000-08-01/2022-12-31,7,10,4,0.995,0.6,208,nlargest,0.45972,0.96592,0.0
2000-08-02/2022-12-31,13,7,1,0.998,0.6,208,nlargest,0.45767,0.96573,0.04
2000-08-02/2022-12-31,20,13,3,0.998,0.6,208,nlargest,0.45671,0.96564,0.21
2000-08-02/2022-12-31,20,13,4,0.998,0.6,208,nlargest,0.45536,0.96551,0.1
2000-08-02/2022-12-31,13,20,1,0.99,0.6,208,nlargest,0.45519,0.96549,0.17
2000-08-01/2022-12-31,13,13,3,0.998,0.6,208,nlargest,0.45331,0.96532,0.0
2000-08-02/2022-12-31,13,20,2,0.98,0.6,208,nlargest,0.4475,0.96476,0.0
2000-08-02/2022-12-31,10,13,3,0.99,0.6,208,nlargest,0.4473,0.96474,0.0
2000-08-02/2022-12-31,20,13,5,0.998,0.6,208,nlargest,0.44701,0.96471,0.0
2000-08-01/2022-12-31,10,5,2,0.998,0.6,208,nlargest,0.44517,0.96454,0.05
2000-08-02/2022-12-31,20,10,1,0.998,0.6,208,nlargest,0.44333,0.96436,0.0
2000-08-02/2022-12-31,10,20,3,0.995,0.6,208,nlargest,0.44022,0.96405,0.0
2000-08-02/2022-12-31,20,5,5,0.998,0.6,208,nlargest,0.4398,0.96401,0.0
2000-08-01/2022-12-31,13,10,4,0.998,0.6,208,nlargest,0.43772,0.96381,0.22
2000-08-01/2022-12-31,13,7,3,0.995,0.6,208,nlargest,0.43652,0.96369,0.0
2000-08-01/2022-12-31,10,13,4,0.99,0.6,208,nlargest,0.436,0.96364,0.0
2000-08-01/2022-12-31,13,13,4,0.998,0.6,208,nlargest,0.43461,0.96351,0.0
2000-08-02/2022-12-31,10,13,2,0.99,0.6,208,nlargest,0.43366,0.96341,0.0
2000-08-01/2022-12-31,7,13,3,0.998,0.6,208,nlargest,0.4316,0.96321,0.0
2000-08-01/2022-12-31,5,10,3,0.995,0.6,208,nlargest,0.42925,0.96297,0.0
2000-08-02/2022-12-31,13,13,2,0.995,0.6,208,nlargest,0.42896,0.96294,0.0
2000-08-01/2022-12-31,20,10,5,0.99,0.6,208,nlargest,0.42818,0.96287,0.02
2000-08-01/2022-12-31,20,5,2,0.99,0.6,208,nlargest,0.42816,0.96286,0.0
2000-08-01/2022-12-31,20,20,5,0.98,0.6,208,nlargest,0.42743,0.96279,0.34
2000-08-01/2022-12-31,7,10,3,0.99,0.6,208,nlargest,0.42661,0.96271,0.0
2000-08-02/2022-12-31,10,10,5,0.998,0.6,208,nlargest,0.42623,0.96266,0.01
2000-08-01/2022-12-31,3,5,1,0.995,0.6,208,nlargest,0.42592,0.96264,0.02
2000-08-01/2022-12-31,7,13,4,0.998,0.6,208,nlargest,0.42501,0.96255,0.0
2000-08-01/2022-12-31,2,20,1,0.998,0.6,208,nlargest,0.42268,0.96231,0.05
2000-08-01/2022-12-31,20,20,3,0.998,0.6,208,nlargest,0.42231,0.96227,0.02
2000-08-01/2022-12-31,7,20,2,0.995,0.6,208,nlargest,0.41884,0.96192,0.04
2000-08-01/2022-12-31,7,10,5,0.998,0.6,208,nlargest,0.41691,0.96172,0.01
2000-08-01/2022-12-31,13,7,1,0.995,0.6,208,nlargest,0.41664,0.96169,0.04
2000-08-02/2022-12-31,10,13,4,0.995,0.6,208,nlargest,0.41614,0.96164,0.0
2000-08-01/2022-12-31,5,20,3,0.998,0.6,208,nlargest,0.41452,0.96147,0.0
2000-08-01/2022-12-31,13,7,4,0.998,0.6,208,nlargest,0.41388,0.96141,0.0
2000-08-01/2022-12-31,20,5,5,0.998,0.6,208,nlargest,0.41348,0.96137,0.0
2000-08-02/2022-12-31,3,10,2,0.995,0.6,208,nlargest,0.41338,0.96135,0.4
2000-08-01/2022-12-31,13,20,2,0.98,0.6,208,nlargest,0.41312,0.96133,0.05
2000-08-01/2022-12-31,10,13,1,0.995,0.6,208,nlargest,0.41317,0.96133,0.0
2000-08-01/2022-12-31,20,20,5,0.99,0.6,208,nlargest,0.41129,0.96114,0.38
2000-08-01/2022-12-31,20,20,2,0.995,0.6,208,nlargest,0.41063,0.96107,0.15
2000-08-01/2022-12-31,10,3,2,0.995,0.6,208,nlargest,0.40944,0.96094,0.0
2000-08-01/2022-12-31,10,13,4,0.98,0.6,208,nlargest,0.40871,0.96087,0.02
2000-08-01/2022-12-31,20,3,1,0.995,0.6,208,nlargest,0.40771,0.96076,0.01
2000-08-01/2022-12-31,13,13,2,0.998,0.6,208,nlargest,0.4071,0.9607,0.01
2000-08-01/2022-12-31,5,20,4,0.998,0.6,208,nlargest,0.40574,0.96056,0.0
2000-08-01/2022-12-31,13,13,3,0.99,0.6,208,nlargest,0.40502,0.96048,0.0
2000-08-02/2022-12-31,5,13,2,0.998,0.6,208,nlargest,0.40476,0.96045,0.05
2000-08-01/2022-12-31,7,20,3,0.998,0.6,208,nlargest,0.40377,0.96035,0.01
2000-08-02/2022-12-31,7,20,2,0.998,0.6,208,nlargest,0.40333,0.9603,0.04
2000-08-01/2022-12-31,2,13,3,0.998,0.6,208,nlargest,0.4029,0.96025,0.53
2000-08-01/2022-12-31,13,10,1,0.998,0.6,208,nlargest,0.40256,0.96022,0.41
2000-08-01/2022-12-31,20,10,5,0.995,0.6,208,nlargest,0.39909,0.95985,0.02
2000-08-01/2022-12-31,13,10,2,0.998,0.6,208,nlargest,0.39624,0.95954,0.29
2000-08-02/2022-12-31,13,20,1,0.995,0.6,208,nlargest,0.39623,0.95953,0.0
2000-08-02/2022-12-31,20,10,3,0.998,0.6,208,nlargest,0.39613,0.95952,0.0
2000-08-01/2022-12-31,7,20,4,0.998,0.6,208,nlargest,0.39599,0.95951,0.0
2000-08-01/2022-12-31,7,10,1,0.99,0.6,208,nlargest,0.39584,0.9595,0.01
2000-08-01/2022-12-31,20,10,3,0.99,0.6,208,nlargest,0.39587,0.9595,0.01
2000-08-01/2022-12-31,13,13,2,0.99,0.6,208,nlargest,0.39373,0.95927,0.0
2000-08-01/2022-12-31,20,10,2,0.99,0.6,208,nlargest,0.39354,0.95925,0.01
2000-08-01/2022-12-31,13,5,1,0.99,0.6,208,nlargest,0.39067,0.95894,0.49
2000-08-01/2022-12-31,5,7,3,0.998,0.6,208,nlargest,0.39051,0.95892,0.0
2000-08-02/2022-12-31,10,10,2,0.998,0.6,208,nlargest,0.39049,0.95891,0.02
2000-08-02/2022-12-31,10,10,3,0.995,0.6,208,nlargest,0.38942,0.95879,0.01
2000-08-01/2022-12-31,20,5,4,0.995,0.6,208,nlargest,0.38798,0.95864,0.0
2000-08-02/2022-12-31,13,20,4,0.98,0.6,208,nlargest,0.38747,0.95858,0.01
2000-08-01/2022-12-31,20,10,4,0.99,0.6,208,nlargest,0.38492,0.9583,0.0
2000-08-02/2022-12-31,10,20,4,0.998,0.6,208,nlargest,0.38422,0.95822,0.0
2000-08-02/2022-12-31,20,2,3,0.998,0.6,208,nlargest,0.38329,0.95811,0.03
2000-08-01/2022-12-31,10,7,3,0.998,0.6,208,nlargest,0.38225,0.958,0.0
2000-08-02/2022-12-31,13,20,5,0.98,0.6,208,nlargest,0.38153,0.95792,0.0
2000-08-01/2022-12-31,10,3,1,0.98,0.6,208,nlargest,0.38075,0.95784,0.03
2000-08-01/2022-12-31,20,5,3,0.99,0.6,208,nlargest,0.37968,0.95772,0.0
2000-08-02/2022-12-31,13,7,2,0.998,0.6,208,nlargest,0.37945,0.95768,0.03
2000-08-01/2022-12-31,3,13,2,0.998,0.6,208,nlargest,0.37843,0.95757,0.0
2000-08-01/2022-12-31,20,20,4,0.998,0.6,208,nlargest,0.37763,0.95748,0.05
2000-08-01/2022-12-31,10,13,5,0.995,0.6,208,nlargest,0.3761,0.95731,0.0
2000-08-01/2022-12-31,20,10,4,0.995,0.6,208,nlargest,0.37595,0.95729,0.01
2000-08-01/2022-12-31,7,13,1,0.995,0.6,208,nlargest,0.37548,0.95724,0.06
2000-08-02/2022-12-31,10,20,2,0.998,0.6,208,nlargest,0.375,0.95718,0.0
2000-08-01/2022-12-31,7,20,5,0.998,0.6,208,nlargest,0.37374,0.95704,0.0
2000-08-01/2022-12-31,20,3,2,0.998,0.6,208,nlargest,0.37283,0.95694,0.03
2000-08-02/2022-12-31,13,7,4,0.998,0.6,208,nlargest,0.37187,0.95682,0.05
2000-08-01/2022-12-31,5,10,4,0.998,0.6,208,nlargest,0.37157,0.95679,0.0
2000-08-01/2022-12-31,5,20,5,0.998,0.6,208,nlargest,0.37071,0.95669,0.0
2000-08-02/2022-12-31,10,3,1,0.998,0.6,208,nlargest,0.37068,0.95669,0.08
2000-08-01/2022-12-31,3,7,1,0.998,0.6,208,nlargest,0.37042,0.95666,0.09
2000-08-02/2022-12-31,20,10,4,0.998,0.6,208,nlargest,0.36989,0.95659,0.0
2000-08-02/2022-12-31,10,20,5,0.998,0.6,208,nlargest,0.36939,0.95654,0.0
2000-08-01/2022-12-31,7,5,2,0.998,0.6,208,nlargest,0.36797,0.95638,0.06
2000-08-01/2022-12-31,13,10,5,0.998,0.6,208,nlargest,0.3662,0.95617,0.04
2000-08-02/2022-12-31,20,2,2,0.995,0.6,208,nlargest,0.36115,0.95557,0.13
2000-08-02/2022-12-31,10,13,5,0.995,0.6,208,nlargest,0.36074,0.95553,0.0
2000-08-01/2022-12-31,10,7,2,0.998,0.6,208,nlargest,0.36021,0.95547,0.0
2000-08-02/2022-12-31,10,3,2,0.998,0.6,208,nlargest,0.3592,0.95534,0.0
2000-08-01/2022-12-31,3,10,3,0.998,0.6,208,nlargest,0.35816,0.95523,0.4
2000-08-02/2022-12-31,20,13,3,0.995,0.6,208,nlargest,0.3568,0.95506,0.17
2000-08-02/2022-12-31,5,13,1,0.98,0.6,208,nlargest,0.35676,0.95505,0.03
2000-08-02/2022-12-31,2,13,1,0.998,0.6,208,nlargest,0.356,0.95496,0.06
2000-08-02/2022-12-31,10,10,4,0.995,0.6,208,nlargest,0.35227,0.95451,0.01
2000-08-02/2022-12-31,13,7,3,0.998,0.6,208,nlargest,0.35225,0.95451,0.0
2000-08-02/2022-12-31,10,3,4,0.998,0.6,208,nlargest,0.35107,0.95437,0.0
2000-08-01/2022-12-31,7,20,2,0.98,0.6,208,nlargest,0.35099,0.95436,0.0
2000-08-02/2022-12-31,10,20,4,0.995,0.6,208,nlargest,0.35085,0.95434,0.0
2000-08-01/2022-12-31,20,20,3,0.995,0.6,208,nlargest,0.34895,0.95412,0.0
2000-08-01/2022-12-31,13,13,4,0.99,0.6,208,nlargest,0.347,0.95388,0.0
2000-08-02/2022-12-31,7,20,5,0.998,0.6,208,nlargest,0.34554,0.95369,0.0
2000-08-02/2022-12-31,5,10,2,0.998,0.6,208,nlargest,0.34506,0.95363,0.11
2000-08-02/2022-12-31,20,13,2,0.995,0.6,208,nlargest,0.34491,0.95361,0.18
2000-08-02/2022-12-31,13,13,1,0.995,0.6,208,nlargest,0.34281,0.95335,0.09
2000-08-01/2022-12-31,13,20,5,0.98,0.6,208,nlargest,0.34224,0.95329,0.0
2000-08-02/2022-12-31,20,10,2,0.998,0.6,208,nlargest,0.34124,0.95316,0.0
2000-08-01/2022-12-31,13,20,4,0.98,0.6,208,nlargest,0.34083,0.95311,0.01
2000-08-01/2022-12-31,10,3,3,0.995,0.6,208,nlargest,0.33852,0.95283,0.0
2000-08-02/2022-12-31,20,13,4,0.995,0.6,208,nlargest,0.33833,0.9528,0.01
2000-08-02/2022-12-31,10,13,1,0.98,0.6,208,nlargest,0.33815,0.95277,0.0
2000-08-01/2022-12-31,20,20,5,0.998,0.6,208,nlargest,0.33763,0.95271,0.0
2000-08-01/2022-12-31,10,3,4,0.998,0.6,208,nlargest,0.33693,0.95262,0.0
2000-08-01/2022-12-31,10,7,4,0.998,0.6,208,nlargest,0.33671,0.9526,0.0
2000-08-01/2022-12-31,20,7,3,0.998,0.6,208,nlargest,0.33644,0.95256,0.0
2000-08-01/2022-12-31,5,10,2,0.99,0.6,208,nlargest,0.33435,0.9523,0.01
2000-08-01/2022-12-31,20,7,2,0.998,0.6,208,nlargest,0.33401,0.95225,0.0
2000-08-01/2022-12-31,10,7,5,0.998,0.6,208,nlargest,0.33363,0.95221,0.0
2000-08-02/2022-12-31,7,20,3,0.998,0.6,208,nlargest,0.33326,0.95215,0.04
2000-08-01/2022-12-31,5,13,4,0.995,0.6,208,nlargest,0.33245,0.95206,0.0
2000-08-02/2022-12-31,20,10,5,0.998,0.6,208,nlargest,0.33081,0.95184,0.0
2000-08-01/2022-12-31,13,13,3,0.995,0.6,208,nlargest,0.33052,0.95181,0.0
2000-08-01/2022-12-31,20,2,1,0.998,0.6,208,nlargest,0.33028,0.95178,0.07
2000-08-01/2022-12-31,7,13,5,0.995,0.6,208,nlargest,0.33021,0.95177,0.0
2000-08-01/2022-12-31,20,7,4,0.998,0.6,208,nlargest,0.32967,0.9517,0.0
2000-08-01/2022-12-31,2,20,3,0.998,0.6,208,nlargest,0.3295,0.95168,0.29
2000-08-02/2022-12-31,10,20,5,0.995,0.6,208,nlargest,0.32936,0.95165,0.0
2000-08-01/2022-12-31,7,13,3,0.995,0.6,208,nlargest,0.32881,0.95159,0.0
2000-08-01/2022-12-31,13,13,4,0.995,0.6,208,nlargest,0.32829,0.95152,0.0
2000-08-02/2022-12-31,3,20,4,0.998,0.6,208,nlargest,0.32826,0.95151,0.0
2000-08-01/2022-12-31,20,13,1,0.995,0.6,208,nlargest,0.32739,0.95141,0.0
