date_range,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee_%,num_tickers,nsmallest/nlargest,total_profit,yearly_profit,win_ratio
2000-08-08/2022-12-31,5,3,1,0.998,0.2,208,nsmallest,137.86106,1.24603,1.0
2000-08-03/2022-12-31,6,3,1,0.997,0.2,208,nsmallest,137.60505,1.24576,1.0
2000-08-05/2022-12-31,4,3,1,0.999,0.2,208,nsmallest,137.39866,1.24575,0.99
2000-08-01/2022-12-31,2,10,2,0.999,0.2,208,nsmallest,136.51833,1.24525,1.0
2000-08-07/2022-12-31,3,6,1,0.997,0.2,208,nsmallest,135.46286,1.24502,1.0
2000-08-06/2022-12-31,3,6,1,0.997,0.2,208,nsmallest,135.46286,1.24499,1.0
2000-08-03/2022-12-31,2,4,2,0.999,0.2,208,nsmallest,135.65969,1.24497,0.99
2000-08-05/2022-12-31,6,2,1,0.997,0.2,208,nsmallest,135.17308,1.24484,1.0
2000-08-08/2022-12-31,6,6,1,0.998,0.2,208,nsmallest,134.82525,1.24479,0.99
2000-08-07/2022-12-31,6,6,1,0.998,0.2,208,nsmallest,134.82525,1.24476,0.99
2000-08-06/2022-12-31,6,6,1,0.998,0.2,208,nsmallest,134.82525,1.24473,0.99
2000-08-03/2022-12-31,4,4,2,0.999,0.2,208,nsmallest,135.07567,1.24473,0.98
2000-08-09/2022-12-31,5,7,1,0.998,0.2,208,nsmallest,133.22056,1.24416,0.99
2000-08-07/2022-12-31,3,6,1,0.998,0.2,208,nsmallest,133.06751,1.24403,1.0
2000-08-03/2022-12-31,6,2,1,0.997,0.2,208,nsmallest,133.33052,1.24401,0.98
2000-08-08/2022-12-31,3,6,1,0.997,0.2,208,nsmallest,132.91815,1.244,1.0
2000-08-06/2022-12-31,3,6,1,0.998,0.2,208,nsmallest,133.06751,1.244,1.0
2000-08-01/2022-12-31,2,5,1,0.999,0.2,208,nsmallest,132.53341,1.24361,0.99
2000-08-02/2022-12-31,2,7,1,0.998,0.2,208,nsmallest,131.72793,1.2433,0.98
2000-08-03/2022-12-31,5,3,2,0.998,0.2,208,nsmallest,131.62486,1.24329,1.0
2000-08-08/2022-12-31,3,6,1,0.998,0.2,208,nsmallest,130.69876,1.24307,1.0
2000-08-09/2022-12-31,2,7,2,0.998,0.2,208,nsmallest,129.85374,1.24274,0.99
2000-08-08/2022-12-31,2,3,2,0.998,0.2,208,nsmallest,129.17023,1.24242,0.99
2000-08-01/2022-12-31,2,10,1,0.998,0.2,208,nsmallest,129.6391,1.24239,1.0
2000-08-07/2022-12-31,2,3,2,0.998,0.2,208,nsmallest,129.17023,1.24238,0.99
2000-08-06/2022-12-31,2,3,2,0.998,0.2,208,nsmallest,129.17023,1.24235,0.99
2000-08-09/2022-12-31,5,3,1,0.998,0.2,208,nsmallest,128.67645,1.24224,0.99
2000-08-01/2022-12-31,2,10,2,0.998,0.2,208,nsmallest,129.10934,1.24216,1.0
2000-08-09/2022-12-31,4,6,1,0.997,0.2,208,nsmallest,127.90954,1.2419,1.0
2000-08-02/2022-12-31,3,3,2,0.998,0.2,208,nsmallest,128.37701,1.24188,1.0
2000-08-01/2022-12-31,2,3,2,0.998,0.2,208,nsmallest,128.39727,1.24185,0.99
2000-08-05/2022-12-31,3,2,1,0.998,0.2,208,nsmallest,127.48326,1.24159,1.0
2000-08-02/2022-12-31,3,3,1,0.997,0.2,208,nsmallest,126.6318,1.24112,1.0
2000-08-01/2022-12-31,6,5,1,0.997,0.2,208,nsmallest,126.12626,1.24086,0.99
2000-08-01/2022-12-31,3,5,1,0.999,0.2,208,nsmallest,125.74596,1.2407,1.0
2000-08-03/2022-12-31,4,4,1,0.998,0.2,208,nsmallest,124.91007,1.24039,0.97
2000-08-04/2022-12-31,3,5,1,0.997,0.2,208,nsmallest,124.59865,1.24029,0.98
2000-08-07/2022-12-31,3,4,1,0.998,0.2,208,nsmallest,123.83718,1.24005,1.0
2000-08-01/2022-12-31,7,6,1,0.997,0.2,208,nsmallest,124.24337,1.24003,0.95
2000-08-06/2022-12-31,3,4,1,0.998,0.2,208,nsmallest,123.83718,1.24001,1.0
2000-08-04/2022-12-31,4,5,2,0.998,0.2,208,nsmallest,123.29627,1.23971,0.98
2000-08-05/2022-12-31,3,10,2,0.998,0.2,208,nsmallest,123.18197,1.23969,0.99
2000-08-05/2022-12-31,6,5,1,0.998,0.2,208,nsmallest,122.75385,1.23949,1.0
2000-08-08/2022-12-31,4,2,2,0.999,0.2,208,nsmallest,122.33643,1.2394,1.0
2000-08-07/2022-12-31,4,2,2,0.999,0.2,208,nsmallest,122.33643,1.23937,1.0
2000-08-06/2022-12-31,4,2,2,0.999,0.2,208,nsmallest,122.33643,1.23934,1.0
2000-08-03/2022-12-31,2,5,1,0.998,0.2,208,nsmallest,122.29062,1.23922,0.98
2000-08-02/2022-12-31,7,4,1,0.998,0.2,208,nsmallest,122.25366,1.23917,0.98
2000-08-07/2022-12-31,4,3,2,0.997,0.2,208,nsmallest,121.8453,1.23915,0.99
2000-08-06/2022-12-31,4,3,2,0.997,0.2,208,nsmallest,121.8453,1.23912,0.99
2000-08-07/2022-12-31,4,2,1,0.997,0.2,208,nsmallest,121.47729,1.23898,1.0
2000-08-06/2022-12-31,4,2,1,0.997,0.2,208,nsmallest,121.47729,1.23895,1.0
2000-08-01/2022-12-31,2,10,1,0.999,0.2,208,nsmallest,121.72797,1.2389,1.0
2000-08-03/2022-12-31,2,3,2,0.997,0.2,208,nsmallest,120.76285,1.23853,1.0
2000-08-08/2022-12-31,4,3,2,0.997,0.2,208,nsmallest,120.01832,1.23835,0.98
2000-08-01/2022-12-31,4,7,2,0.999,0.2,208,nsmallest,120.42315,1.2383,0.97
2000-08-05/2022-12-31,3,5,2,0.999,0.2,208,nsmallest,120.07318,1.23827,0.96
2000-08-08/2022-12-31,6,4,1,0.999,0.2,208,nsmallest,119.53088,1.23812,0.98
2000-08-08/2022-12-31,6,6,1,0.997,0.2,208,nsmallest,119.50585,1.23811,0.99
2000-08-07/2022-12-31,6,4,1,0.999,0.2,208,nsmallest,119.53088,1.23809,0.98
2000-08-07/2022-12-31,6,6,1,0.997,0.2,208,nsmallest,119.50585,1.23808,0.99
2000-08-06/2022-12-31,6,4,1,0.999,0.2,208,nsmallest,119.53088,1.23806,0.98
2000-08-06/2022-12-31,6,6,1,0.997,0.2,208,nsmallest,119.50585,1.23804,0.99
2000-08-01/2022-12-31,6,2,1,0.998,0.2,208,nsmallest,119.75057,1.238,0.98
2000-08-08/2022-12-31,4,2,1,0.997,0.2,208,nsmallest,119.0678,1.23791,1.0
2000-08-08/2022-12-31,3,4,1,0.998,0.2,208,nsmallest,118.92141,1.23784,0.99
2000-08-01/2022-12-31,7,6,2,0.998,0.2,208,nsmallest,119.24357,1.23776,0.96
2000-08-02/2022-12-31,7,2,1,0.998,0.2,208,nsmallest,118.50713,1.23745,1.0
2000-08-01/2022-12-31,6,6,1,0.999,0.2,208,nsmallest,117.60129,1.237,0.97
2000-08-04/2022-12-31,4,4,1,0.997,0.2,208,nsmallest,116.79222,1.23671,0.96
2000-08-05/2022-12-31,6,3,2,0.999,0.2,208,nsmallest,116.43573,1.23657,0.99
2000-08-09/2022-12-31,4,3,2,0.999,0.2,208,nsmallest,115.7746,1.23639,1.0
2000-08-01/2022-12-31,7,5,1,0.997,0.2,208,nsmallest,115.83381,1.23616,0.97
2000-08-05/2022-12-31,6,5,2,0.998,0.2,208,nsmallest,115.44509,1.2361,1.0
2000-08-07/2022-12-31,3,3,2,0.999,0.2,208,nsmallest,114.66144,1.23579,1.0
2000-08-06/2022-12-31,3,3,2,0.999,0.2,208,nsmallest,114.66144,1.23576,1.0
2000-08-03/2022-12-31,7,3,1,0.997,0.2,208,nsmallest,114.36154,1.23552,0.97
2000-08-04/2022-12-31,2,3,2,0.997,0.2,208,nsmallest,114.03881,1.23539,0.99
2000-08-08/2022-12-31,2,5,2,0.999,0.2,208,nsmallest,113.69439,1.23536,0.99
2000-08-07/2022-12-31,2,5,2,0.999,0.2,208,nsmallest,113.69439,1.23532,0.99
2000-08-06/2022-12-31,2,5,2,0.999,0.2,208,nsmallest,113.69439,1.23529,0.99
2000-08-03/2022-12-31,2,7,2,0.998,0.2,208,nsmallest,113.42506,1.23507,0.99
2000-08-03/2022-12-31,4,2,1,0.998,0.2,208,nsmallest,113.32332,1.23502,0.98
2000-08-08/2022-12-31,3,3,2,0.999,0.2,208,nsmallest,112.96763,1.235,1.0
2000-08-04/2022-12-31,3,5,2,0.999,0.2,208,nsmallest,112.82802,1.23481,1.0
2000-08-02/2022-12-31,5,5,2,0.998,0.2,208,nsmallest,112.26143,1.23447,0.99
2000-08-05/2022-12-31,5,3,1,0.998,0.2,208,nsmallest,112.07069,1.23447,1.0
2000-08-04/2022-12-31,7,4,2,0.999,0.2,208,nsmallest,112.04001,1.23442,1.0
2000-08-04/2022-12-31,4,5,1,0.999,0.2,208,nsmallest,111.81662,1.23431,0.99
2000-08-07/2022-12-31,5,6,1,0.999,0.2,208,nsmallest,111.43691,1.23422,1.0
2000-08-06/2022-12-31,5,6,1,0.999,0.2,208,nsmallest,111.43691,1.23419,1.0
2000-08-02/2022-12-31,5,2,2,0.999,0.2,208,nsmallest,111.28026,1.23398,1.0
2000-08-01/2022-12-31,4,5,2,0.998,0.2,208,nsmallest,110.75029,1.23369,1.0
2000-08-02/2022-12-31,2,7,1,0.999,0.2,208,nsmallest,110.34369,1.23352,0.98
2000-08-04/2022-12-31,5,3,2,0.998,0.2,208,nsmallest,109.78446,1.2333,0.99
2000-08-01/2022-12-31,6,4,1,0.997,0.2,208,nsmallest,109.93535,1.23328,1.0
2000-08-09/2022-12-31,3,10,1,0.999,0.2,208,nsmallest,109.3651,1.23325,0.94
2000-08-01/2022-12-31,6,4,1,0.998,0.2,208,nsmallest,109.71475,1.23317,1.0
2000-08-05/2022-12-31,6,10,1,0.999,0.2,208,nsmallest,108.99454,1.23293,0.98
2000-08-01/2022-12-31,5,5,2,0.999,0.2,208,nsmallest,109.23855,1.23293,0.99
2000-08-04/2022-12-31,5,5,1,0.999,0.2,208,nsmallest,108.91275,1.23286,0.99
2000-08-01/2022-12-31,6,3,1,0.998,0.2,208,nsmallest,108.54332,1.23258,0.98
2000-08-02/2022-12-31,3,6,2,0.997,0.2,208,nsmallest,108.24851,1.23246,0.99
2000-08-02/2022-12-31,4,4,1,0.999,0.2,208,nsmallest,108.04552,1.23236,1.0
2000-08-03/2022-12-31,6,3,2,0.999,0.2,208,nsmallest,107.89913,1.23232,1.0
2000-08-09/2022-12-31,7,6,1,0.997,0.2,208,nsmallest,107.24133,1.23217,0.99
2000-08-04/2022-12-31,7,2,2,0.999,0.2,208,nsmallest,107.08963,1.23193,0.98
2000-08-08/2022-12-31,5,6,1,0.999,0.2,208,nsmallest,106.61459,1.23181,0.98
2000-08-09/2022-12-31,2,6,2,0.998,0.2,208,nsmallest,106.47808,1.23178,0.99
2000-08-02/2022-12-31,3,4,2,0.998,0.2,208,nsmallest,106.68809,1.23166,1.0
2000-08-07/2022-12-31,3,4,1,0.997,0.2,208,nsmallest,106.14078,1.23154,1.0
2000-08-06/2022-12-31,3,4,1,0.997,0.2,208,nsmallest,106.14078,1.23151,1.0
2000-08-09/2022-12-31,3,4,1,0.998,0.2,208,nsmallest,105.96947,1.23151,0.99
2000-08-09/2022-12-31,4,7,1,0.997,0.2,208,nsmallest,105.10582,1.23106,0.99
2000-08-07/2022-12-31,5,6,1,0.998,0.2,208,nsmallest,104.62016,1.23074,1.0
2000-08-02/2022-12-31,6,7,2,0.999,0.2,208,nsmallest,104.8714,1.23072,0.93
2000-08-06/2022-12-31,5,6,1,0.998,0.2,208,nsmallest,104.62016,1.23071,1.0
2000-08-01/2022-12-31,4,3,2,0.997,0.2,208,nsmallest,104.82276,1.23066,1.0
2000-08-03/2022-12-31,4,4,1,0.997,0.2,208,nsmallest,104.61425,1.23062,0.97
2000-08-05/2022-12-31,4,3,2,0.999,0.2,208,nsmallest,104.05275,1.23038,0.99
2000-08-07/2022-12-31,3,2,2,0.997,0.2,208,nsmallest,103.35907,1.23008,1.0
2000-08-06/2022-12-31,3,2,2,0.997,0.2,208,nsmallest,103.35907,1.23005,1.0
2000-08-07/2022-12-31,5,3,1,0.997,0.2,208,nsmallest,103.13941,1.22996,1.0
2000-08-06/2022-12-31,5,3,1,0.997,0.2,208,nsmallest,103.13941,1.22993,1.0
2000-08-08/2022-12-31,6,7,1,0.998,0.2,208,nsmallest,102.87481,1.22985,0.97
2000-08-08/2022-12-31,5,3,1,0.997,0.2,208,nsmallest,102.82999,1.22983,1.0
2000-08-07/2022-12-31,6,7,1,0.998,0.2,208,nsmallest,102.87481,1.22982,0.97
2000-08-06/2022-12-31,6,7,1,0.998,0.2,208,nsmallest,102.87481,1.22979,0.97
2000-08-01/2022-12-31,3,2,2,0.997,0.2,208,nsmallest,102.94646,1.22967,1.0
2000-08-04/2022-12-31,4,5,2,0.997,0.2,208,nsmallest,102.5828,1.22957,0.99
2000-08-07/2022-12-31,3,4,2,0.999,0.2,208,nsmallest,102.33704,1.22953,0.99
2000-08-06/2022-12-31,3,4,2,0.999,0.2,208,nsmallest,102.33704,1.2295,0.99
2000-08-03/2022-12-31,7,4,1,0.999,0.2,208,nsmallest,102.47149,1.22948,0.99
2000-08-07/2022-12-31,6,4,1,0.998,0.2,208,nsmallest,101.88526,1.22929,0.98
2000-08-08/2022-12-31,3,4,1,0.997,0.2,208,nsmallest,101.82534,1.22929,0.99
2000-08-08/2022-12-31,6,4,1,0.998,0.2,208,nsmallest,101.79973,1.22928,0.98
2000-08-06/2022-12-31,6,4,1,0.998,0.2,208,nsmallest,101.88526,1.22926,0.98
2000-08-04/2022-12-31,6,3,1,0.997,0.2,208,nsmallest,101.46986,1.22897,0.98
2000-08-03/2022-12-31,2,5,1,0.997,0.2,208,nsmallest,101.34607,1.22888,0.98
2000-08-03/2022-12-31,2,5,2,0.999,0.2,208,nsmallest,101.02887,1.2287,0.99
2000-08-08/2022-12-31,3,2,2,0.997,0.2,208,nsmallest,100.68519,1.22867,0.99
2000-08-08/2022-12-31,5,3,2,0.999,0.2,208,nsmallest,100.65797,1.22866,1.0
2000-08-07/2022-12-31,5,3,2,0.999,0.2,208,nsmallest,100.70835,1.22865,1.0
2000-08-06/2022-12-31,5,3,2,0.999,0.2,208,nsmallest,100.70835,1.22862,1.0
2000-08-08/2022-12-31,3,4,2,0.999,0.2,208,nsmallest,100.31598,1.22847,0.98
2000-08-09/2022-12-31,5,7,1,0.997,0.2,208,nsmallest,100.22764,1.22845,0.99
2000-08-02/2022-12-31,4,2,2,0.997,0.2,208,nsmallest,100.6205,1.22845,1.0
2000-08-05/2022-12-31,7,4,1,0.998,0.2,208,nsmallest,100.38299,1.22841,0.99
2000-08-02/2022-12-31,5,4,1,0.999,0.2,208,nsmallest,100.36916,1.22831,0.97
2000-08-08/2022-12-31,5,6,1,0.998,0.2,208,nsmallest,99.99263,1.22829,0.98
2000-08-05/2022-12-31,7,2,1,0.998,0.2,208,nsmallest,99.88631,1.22814,0.99
2000-08-05/2022-12-31,3,2,1,0.997,0.2,208,nsmallest,99.35372,1.22785,1.0
2000-08-03/2022-12-31,4,3,2,0.999,0.2,208,nsmallest,98.54211,1.22734,1.0
2000-08-02/2022-12-31,3,6,1,0.999,0.2,208,nsmallest,98.18972,1.22711,0.99
2000-08-02/2022-12-31,4,6,2,0.999,0.2,208,nsmallest,98.12148,1.22707,0.99
2000-08-04/2022-12-31,3,4,2,0.999,0.2,208,nsmallest,97.99701,1.22706,1.0
2000-08-05/2022-12-31,3,10,2,0.997,0.2,208,nsmallest,97.28386,1.2267,0.98
2000-08-09/2022-12-31,4,4,1,0.998,0.2,208,nsmallest,97.00474,1.22666,0.99
2000-08-01/2022-12-31,7,2,1,0.998,0.2,208,nsmallest,97.20866,1.22653,0.98
2000-08-03/2022-12-31,4,7,2,0.999,0.2,208,nsmallest,96.30392,1.22608,1.0
2000-08-03/2022-12-31,6,4,1,0.998,0.2,208,nsmallest,96.27302,1.22606,0.98
2000-08-01/2022-12-31,3,7,1,0.999,0.2,208,nsmallest,96.19714,1.22596,0.99
2000-08-09/2022-12-31,2,7,2,0.997,0.2,208,nsmallest,95.4973,1.2258,0.99
2000-08-04/2022-12-31,2,2,2,0.999,0.2,208,nsmallest,95.6865,1.22576,0.99
2000-08-04/2022-12-31,5,4,2,0.998,0.2,208,nsmallest,94.98767,1.22536,1.0
2000-08-09/2022-12-31,3,4,2,0.999,0.2,208,nsmallest,94.01905,1.22495,0.99
2000-08-01/2022-12-31,3,4,2,0.997,0.2,208,nsmallest,93.61539,1.22447,1.0
2000-08-01/2022-12-31,3,5,1,0.998,0.2,208,nsmallest,93.50369,1.22441,1.0
2000-08-02/2022-12-31,2,5,2,0.999,0.2,208,nsmallest,93.38939,1.22437,1.0
2000-08-02/2022-12-31,7,2,1,0.997,0.2,208,nsmallest,93.28032,1.22431,1.0
2000-08-03/2022-12-31,5,3,2,0.997,0.2,208,nsmallest,93.16376,1.22427,1.0
2000-08-05/2022-12-31,7,5,1,0.999,0.2,208,nsmallest,92.99846,1.22423,0.99
2000-08-02/2022-12-31,2,7,1,0.997,0.2,208,nsmallest,93.0975,1.2242,0.97
2000-08-03/2022-12-31,2,4,1,0.998,0.2,208,nsmallest,92.78681,1.22405,0.95
2000-08-05/2022-12-31,4,6,2,0.999,0.2,208,nsmallest,92.59635,1.22399,0.97
2000-08-08/2022-12-31,2,3,1,0.998,0.2,208,nsmallest,92.39561,1.22397,0.99
2000-08-07/2022-12-31,2,3,1,0.998,0.2,208,nsmallest,92.39561,1.22394,0.99
2000-08-06/2022-12-31,2,3,1,0.998,0.2,208,nsmallest,92.39561,1.22391,0.99
2000-08-07/2022-12-31,5,4,2,0.998,0.2,208,nsmallest,92.03199,1.22372,0.99
2000-08-06/2022-12-31,5,4,2,0.998,0.2,208,nsmallest,92.03199,1.22369,0.99
2000-08-09/2022-12-31,5,3,1,0.997,0.2,208,nsmallest,91.68771,1.22358,0.99
2000-08-09/2022-12-31,3,10,1,0.998,0.2,208,nsmallest,91.62079,1.22354,0.94
2000-08-02/2022-12-31,5,5,2,0.997,0.2,208,nsmallest,91.95066,1.22352,0.99
2000-08-01/2022-12-31,2,3,1,0.998,0.2,208,nsmallest,91.84271,1.22343,0.99
2000-08-03/2022-12-31,3,6,2,0.999,0.2,208,nsmallest,91.74339,1.22343,1.0
2000-08-01/2022-12-31,6,2,1,0.997,0.2,208,nsmallest,91.72863,1.22336,0.98
2000-08-08/2022-12-31,5,4,2,0.998,0.2,208,nsmallest,91.30224,1.22332,0.99
2000-08-01/2022-12-31,7,6,2,0.997,0.2,208,nsmallest,91.56831,1.22326,0.96
2000-08-02/2022-12-31,3,4,2,0.997,0.2,208,nsmallest,91.51819,1.22326,1.0
2000-08-09/2022-12-31,2,7,1,0.997,0.2,208,nsmallest,91.08441,1.22322,1.0
2000-08-02/2022-12-31,4,5,1,0.999,0.2,208,nsmallest,91.04274,1.22298,0.99
2000-08-04/2022-12-31,5,5,2,0.999,0.2,208,nsmallest,90.83653,1.22292,0.98
2000-08-08/2022-12-31,2,5,2,0.998,0.2,208,nsmallest,90.58397,1.22288,0.99
2000-08-07/2022-12-31,2,5,2,0.998,0.2,208,nsmallest,90.58397,1.22285,0.99
2000-08-06/2022-12-31,2,5,2,0.998,0.2,208,nsmallest,90.58397,1.22282,0.99
2000-08-01/2022-12-31,2,7,1,0.999,0.2,208,nsmallest,90.7503,1.22277,0.93
2000-08-09/2022-12-31,7,6,1,0.999,0.2,208,nsmallest,90.27355,1.22273,0.99
2000-08-02/2022-12-31,4,4,1,0.997,0.2,208,nsmallest,90.52301,1.22267,1.0
2000-08-04/2022-12-31,5,5,1,0.998,0.2,208,nsmallest,89.25798,1.22196,0.99
2000-08-09/2022-12-31,4,6,2,0.999,0.2,208,nsmallest,88.98525,1.22194,1.0
2000-08-01/2022-12-31,5,3,1,0.999,0.2,208,nsmallest,89.29507,1.22189,0.94
2000-08-05/2022-12-31,6,10,1,0.997,0.2,208,nsmallest,88.43563,1.22148,0.98
2000-08-04/2022-12-31,5,3,2,0.997,0.2,208,nsmallest,88.48021,1.22148,0.99
2000-08-04/2022-12-31,4,4,2,0.998,0.2,208,nsmallest,87.50048,1.22088,0.98
2000-08-03/2022-12-31,4,2,2,0.999,0.2,208,nsmallest,87.37484,1.22077,1.0
2000-08-04/2022-12-31,2,2,1,0.998,0.2,208,nsmallest,87.24497,1.22072,0.98
2000-08-03/2022-12-31,6,3,2,0.998,0.2,208,nsmallest,86.59218,1.22028,1.0
2000-08-01/2022-12-31,4,7,2,0.998,0.2,208,nsmallest,86.65589,1.22026,0.97
2000-08-01/2022-12-31,2,7,1,0.997,0.2,208,nsmallest,86.60849,1.22023,0.96
2000-08-02/2022-12-31,7,4,1,0.997,0.2,208,nsmallest,86.28963,1.22006,0.98
2000-08-01/2022-12-31,4,5,2,0.997,0.2,208,nsmallest,86.26311,1.22001,0.99
2000-08-05/2022-12-31,6,5,2,0.997,0.2,208,nsmallest,85.76287,1.21981,1.0
2000-08-05/2022-12-31,3,5,1,0.998,0.2,208,nsmallest,85.65618,1.21975,0.95
2000-08-03/2022-12-31,7,4,1,0.998,0.2,208,nsmallest,85.5114,1.21959,0.99
2000-08-07/2022-12-31,4,2,2,0.998,0.2,208,nsmallest,85.1269,1.21947,1.0
2000-08-06/2022-12-31,4,2,2,0.998,0.2,208,nsmallest,85.1269,1.21944,1.0
2000-08-05/2022-12-31,5,3,1,0.997,0.2,208,nsmallest,85.14781,1.21942,1.0
2000-08-05/2022-12-31,3,6,1,0.999,0.2,208,nsmallest,85.1161,1.2194,0.98
2000-08-02/2022-12-31,6,3,2,0.999,0.2,208,nsmallest,84.74039,1.21907,0.99
2000-08-08/2022-12-31,4,2,2,0.998,0.2,208,nsmallest,84.31687,1.21898,1.0
2000-08-09/2022-12-31,2,6,2,0.997,0.2,208,nsmallest,84.05452,1.21884,0.99
2000-08-05/2022-12-31,6,5,1,0.997,0.2,208,nsmallest,84.12118,1.21876,0.99
2000-08-05/2022-12-31,3,5,1,0.997,0.2,208,nsmallest,84.05178,1.21872,0.95
2000-08-05/2022-12-31,7,2,1,0.997,0.2,208,nsmallest,83.66089,1.21846,0.99
2000-08-03/2022-12-31,5,4,1,0.999,0.2,208,nsmallest,83.47985,1.21829,0.99
2000-08-04/2022-12-31,4,5,1,0.998,0.2,208,nsmallest,82.99981,1.218,0.99
2000-08-02/2022-12-31,3,4,1,0.998,0.2,208,nsmallest,83.04939,1.21798,0.97
2000-08-05/2022-12-31,6,3,2,0.998,0.2,208,nsmallest,82.7917,1.21789,0.99
2000-08-03/2022-12-31,4,4,2,0.998,0.2,208,nsmallest,82.85413,1.21788,0.98
2000-08-05/2022-12-31,7,4,1,0.997,0.2,208,nsmallest,82.61437,1.21778,0.99
2000-08-05/2022-12-31,5,3,2,0.999,0.2,208,nsmallest,82.57505,1.21775,1.0
2000-08-02/2022-12-31,3,3,2,0.997,0.2,208,nsmallest,82.02963,1.2173,1.0
2000-08-01/2022-12-31,6,6,1,0.998,0.2,208,nsmallest,81.42881,1.21688,0.97
2000-08-02/2022-12-31,5,2,2,0.998,0.2,208,nsmallest,80.91973,1.21656,1.0
2000-08-01/2022-12-31,7,5,2,0.999,0.2,208,nsmallest,80.06125,1.21596,0.96
2000-08-08/2022-12-31,5,7,1,0.999,0.2,208,nsmallest,79.63739,1.21587,0.94
2000-08-07/2022-12-31,5,7,1,0.999,0.2,208,nsmallest,79.63739,1.21584,0.94
2000-08-04/2022-12-31,5,2,1,0.999,0.2,208,nsmallest,79.73396,1.21582,0.99
2000-08-06/2022-12-31,5,7,1,0.999,0.2,208,nsmallest,79.63739,1.21581,0.94
2000-08-05/2022-12-31,4,5,2,0.999,0.2,208,nsmallest,79.60539,1.21576,1.0
2000-08-02/2022-12-31,2,5,1,0.999,0.2,208,nsmallest,79.54039,1.21563,1.0
2000-08-01/2022-12-31,4,6,1,0.999,0.2,208,nsmallest,79.5388,1.2156,0.97
2000-08-03/2022-12-31,2,7,2,0.997,0.2,208,nsmallest,79.39186,1.21556,0.99
2000-08-02/2022-12-31,5,4,1,0.998,0.2,208,nsmallest,79.19783,1.2154,0.97
2000-08-09/2022-12-31,4,4,1,0.997,0.2,208,nsmallest,78.74376,1.21529,0.99
2000-08-05/2022-12-31,6,10,1,0.998,0.2,208,nsmallest,78.64429,1.2151,0.98
2000-08-04/2022-12-31,5,10,1,0.999,0.2,208,nsmallest,78.43627,1.21493,0.99
2000-08-01/2022-12-31,5,10,1,0.999,0.2,208,nsmallest,78.24668,1.21471,0.99
2000-08-03/2022-12-31,2,4,2,0.998,0.2,208,nsmallest,77.85464,1.2145,0.99
2000-08-01/2022-12-31,5,3,1,0.998,0.2,208,nsmallest,77.83997,1.21443,0.93
2000-08-03/2022-12-31,7,4,2,0.999,0.2,208,nsmallest,77.07324,1.21395,0.99
2000-08-08/2022-12-31,2,3,2,0.997,0.2,208,nsmallest,76.60023,1.21376,0.99
2000-08-07/2022-12-31,2,3,2,0.997,0.2,208,nsmallest,76.60023,1.21373,0.99
2000-08-06/2022-12-31,2,3,2,0.997,0.2,208,nsmallest,76.60023,1.21371,0.99
2000-08-08/2022-12-31,2,6,2,0.999,0.2,208,nsmallest,76.32316,1.21357,0.99
2000-08-07/2022-12-31,2,6,2,0.999,0.2,208,nsmallest,76.32316,1.21354,0.99
2000-08-06/2022-12-31,2,6,2,0.999,0.2,208,nsmallest,76.32316,1.21351,0.99
2000-08-05/2022-12-31,3,2,2,0.998,0.2,208,nsmallest,75.9463,1.21321,1.0
2000-08-01/2022-12-31,2,3,2,0.997,0.2,208,nsmallest,76.06556,1.21318,0.99
2000-08-05/2022-12-31,3,6,2,0.999,0.2,208,nsmallest,75.87132,1.21316,0.97
2000-08-07/2022-12-31,3,3,2,0.998,0.2,208,nsmallest,75.74709,1.21313,1.0
2000-08-06/2022-12-31,3,3,2,0.998,0.2,208,nsmallest,75.74709,1.2131,1.0
2000-08-07/2022-12-31,3,6,2,0.999,0.2,208,nsmallest,75.68351,1.21308,1.0
2000-08-06/2022-12-31,3,6,2,0.999,0.2,208,nsmallest,75.68351,1.21305,1.0
2000-08-04/2022-12-31,7,4,2,0.998,0.2,208,nsmallest,75.58394,1.21292,1.0
2000-08-01/2022-12-31,5,5,2,0.998,0.2,208,nsmallest,75.46561,1.21275,0.99
2000-08-05/2022-12-31,4,3,1,0.998,0.2,208,nsmallest,75.22586,1.2127,0.99
2000-08-08/2022-12-31,3,6,2,0.999,0.2,208,nsmallest,75.04173,1.21265,0.99
2000-08-03/2022-12-31,4,2,1,0.997,0.2,208,nsmallest,75.03517,1.2125,0.98
2000-08-08/2022-12-31,3,3,2,0.998,0.2,208,nsmallest,74.19591,1.21204,1.0
2000-08-08/2022-12-31,4,6,2,0.999,0.2,208,nsmallest,73.6386,1.21163,0.99
2000-08-07/2022-12-31,5,6,1,0.997,0.2,208,nsmallest,73.66789,1.21162,0.99
2000-08-07/2022-12-31,4,6,2,0.999,0.2,208,nsmallest,73.6386,1.2116,0.99
2000-08-06/2022-12-31,5,6,1,0.997,0.2,208,nsmallest,73.66789,1.21159,0.99
2000-08-06/2022-12-31,4,6,2,0.999,0.2,208,nsmallest,73.6386,1.21157,0.99
2000-08-04/2022-12-31,7,2,2,0.998,0.2,208,nsmallest,73.67641,1.21154,0.98
2000-08-01/2022-12-31,5,6,1,0.999,0.2,208,nsmallest,73.70391,1.21148,0.97
2000-08-04/2022-12-31,7,7,1,0.999,0.2,208,nsmallest,73.23088,1.21121,0.98
