,,,,,,,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count
year,,,,,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All
watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,nlargest_nsmallest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,1,0.998,0.003,1254,nlargest,1.94298,1.39062,1.17006,1.76202,1.15759,1.25153,1.35532,1.33986,2.10066,1.25403,2.34463,4.01509,5.08105,3.33855,1.52046,1.37897,1.32348,2.96647,1.99627,1.59509,2.09825,4.11583,1.35308,1.43063,1.68525,1.920875,1.647198,1.7109159999999999,1.77399,1.215386,1.3916920000000002,1.3995440000000001,1.317196,2.003132,1.582494,4.19858,4.628238,7.6135720000000005,3.2742139999999997,1.749672,1.9067599999999998,1.4982140000000002,2.5923220000000002,3.4818100000000003,2.096082,1.9532600000000002,5.177094,1.331124,2.672274,2.4648532558139533,1.54503,0.96967,0.88082,1.25618,0.86166,1.11306,1.15798,1.22546,1.46059,0.89198,1.13177,1.39649,1.03257,1.90709,1.10986,0.91717,1.2181,1.53621,1.31285,1.54121,1.15419,1.45238,0.9153,0.94876,0.86166,2.15244,2.53652,3.60282,2.43764,1.5287,1.76345,1.71972,1.39874,2.87628,3.43506,12.70082,11.51165,15.12111,3.94467,2.81174,4.52492,2.39618,3.50113,6.08466,2.92712,2.45139,11.95742,1.64552,7.38244,15.12111,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
4,1,2,0.999,0.006,1254,nlargest,1.6844999999999999,1.15595,1.10437,1.09203,1.07268,0.93174,0.93276,1.03062,1.71162,1.78029,1.45305,2.30586,4.95825,2.06215,1.18787,2.19501,1.84958,1.91282,0.98529,1.28673,3.62076,5.10592,2.03487,2.32336,1.68434,1.7030664285714285,1.249666,1.13803,1.629528,2.833894,0.96796,0.9870699999999999,1.012754,1.572764,2.036258,3.41866,2.598238,4.795666,2.478924,1.267562,2.139308,1.744256,1.60589,1.605324,1.538984,2.959984,4.43723,2.760932,2.084994,2.078777596899225,1.64413,0.89698,0.73992,0.96047,0.74535,0.82005,0.82324,0.78974,1.06594,1.6352,1.32424,1.06466,2.09062,1.46703,1.05216,1.7734,1.43382,0.74473,0.92558,0.60587,1.33753,1.96803,1.05531,1.02927,0.60587,1.78346,1.72865,1.50333,2.74086,10.18101,1.16982,1.16217,1.16073,1.77693,3.21103,11.07995,4.6386,7.89107,4.9785,1.65555,2.63686,2.05482,2.17111,3.30919,2.44546,4.02702,7.87388,7.19086,2.51827,11.07995,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
5,3,2,0.997,0.002,1254,nlargest,1.8964349999999999,1.22206,2.31911,1.81803,1.27875,1.51975,1.16196,1.21345,1.25201,1.06012,1.67567,2.90559,3.57562,1.77933,1.52601,1.68991,1.67107,2.22163,1.07894,1.98338,2.82156,2.81002,1.45834,1.92024,1.68403,1.899662857142857,1.314202,2.1569019999999997,1.948986,2.947884,1.4569459999999999,1.196466,1.300402,1.2163599999999999,1.5348,2.042736,3.3640920000000003,3.5773780000000004,2.76526,1.4402139999999999,1.9291239999999998,1.664892,2.394194,1.3836780000000002,1.958634,2.682792,3.553558,1.487388,1.9185079999999999,2.0369942635658917,1.62321,1.14582,1.08525,1.20983,1.23647,1.08066,0.93615,1.11165,0.94417,1.03357,1.35163,1.09635,1.4134,1.23872,1.08297,1.16958,1.32423,1.04263,0.8489,1.0758,1.38536,1.35393,1.05068,1.11419,0.8489,2.33126,1.57721,3.2345,2.74465,8.91371,1.66978,1.42377,1.66963,1.4944,2.56247,2.80246,6.28431,5.66028,6.94424,1.68403,3.26645,2.2238,4.28047,2.18323,2.84138,3.74958,6.39035,2.0047,2.50926,8.91371,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,5,2,0.998,0.006,1254,nsmallest,2.14844,1.74045,4.92872,2.06028,1.78452,0.85304,1.11189,0.98709,3.0279,1.931,3.31335,2.71956,2.6906,1.6836,1.49878,1.52366,1.37212,1.60239,2.80541,1.4062,1.22125,1.01915,1.52628,1.07745,1.6836,2.596848571428571,2.3211500000000003,4.48881,2.232392,5.587782,0.9476140000000001,1.082122,1.0022360000000001,2.660032,1.7516000000000003,3.3897099999999996,2.62138,2.844016,4.243481999999999,1.537932,1.3787559999999999,1.7918800000000001,1.909558,4.10362,1.65347,2.49117,1.079046,28889731.600199997,1.440128,1119759.3577233334,1.59775,1.71507,1.04861,1.4653,0.97131,0.7992,0.75601,0.83418,1.18904,1.2934,1.12511,1.33216,1.27871,1.50784,1.01638,0.9597,1.36856,1.11691,0.89906,1.13755,1.03084,0.88524,1.30608,0.97809,0.75601,4.77684,4.61022,7.43759,3.39555,21.11559,1.36175,1.27092,1.27158,3.05811,2.03288,7.64554,4.64005,5.22504,8.26494,1.94821,1.63853,3.11368,2.79876,7.68893,2.17863,6.65201,1.40156,144448651.57867,2.86965,144448651.57867,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
3,10,2,0.999,0.002,1254,nsmallest,1.697945,1.50481,3.07083,2.13196,1.49838,1.25091,1.268,1.25145,1.82973,1.80658,1.8291,1.15541,1.52973,1.78414,1.73812,1.23191,1.35385,1.82519,2.32677,1.31045,1.93423,1.83014,1.46674,1.72847,1.68307,1.8306214285714286,1.5623879999999999,2.986824,2.69767,3.502798,1.293754,1.354444,1.220994,1.595548,2.342962,1.68159,1.250374,1.917146,1.7188539999999999,1.616846,1.555586,1.671174,2.160542,2.68377,1.4714800000000001,2.089772,2.100372,1.719952,1.686916,1.8995153488372092,1.51153,1.03517,1.58649,1.64538,1.03923,1.05445,1.11757,1.11982,1.08496,1.05646,1.05942,1.1094,1.23346,0.93118,1.17443,0.98942,1.32249,1.44844,0.91295,1.01053,1.91653,1.59309,0.91342,0.91856,0.91295,2.69668,2.23393,4.58229,5.35486,11.84366,1.61652,1.68137,1.28594,1.94957,3.76762,2.00199,1.65098,2.84102,2.23149,1.75297,2.54455,2.62703,4.15039,6.62139,2.53911,2.59269,2.64816,3.30307,3.04046,11.84366,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
4,3,2,0.997,0.003,1254,nlargest,1.924805,1.24788,1.49811,2.48051,1.19022,1.33257,1.23489,1.35226,2.04613,0.98085,1.75998,3.00977,4.35498,1.87167,1.45044,1.78748,1.53233,1.70682,1.70483,1.68249,1.33175,3.13866,1.69699,1.12117,1.68249,1.9402607142857142,1.2826080000000002,1.966302,2.237642,1.328916,1.2670400000000002,1.20238,1.305766,2.046482,1.155654,2.393166,2.658718,6.66007,2.7814579999999998,1.671218,2.480262,1.6043679999999998,2.2302500000000003,3.468866,1.816284,2.229072,5.146364,1.719462,1.4991240000000001,2.2319458139534887,1.75395,1.08444,1.19431,1.27499,1.16036,0.94708,0.92473,0.9736,1.66565,0.94866,1.65455,1.10077,2.04885,1.84582,1.10974,1.13339,0.98181,1.51012,1.1683,1.34492,1.27245,1.61304,1.03392,0.90396,0.90396,2.10951,1.63067,3.00086,3.20195,1.77749,1.53292,1.59164,1.65084,2.4044,1.67186,4.1569,4.32705,20.17037,4.59542,2.36985,4.79236,2.5905,4.09136,6.7875,2.48856,5.42452,12.11747,2.45483,3.24291,20.17037,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
6,2,1,0.997,0.003,1254,nlargest,2.0348100000000002,1.35685,1.05617,1.07324,1.34935,1.25212,1.05061,1.19516,0.90113,1.13545,1.74468,5.23955,6.4276,3.23829,1.40639,1.39252,2.11137,1.68189,1.08186,1.88716,2.51533,1.727,1.02148,3.33988,1.68189,2.0146907142857144,1.396162,1.561198,1.2967600000000001,1.3557919999999999,1.364066,1.108884,1.2623760000000002,1.179736,1.511706,3.9165579999999998,12.370858000000002,9.298114000000002,5.116866,1.298776,1.7377340000000001,2.002466,2.3679300000000003,1.370876,1.99526,2.590922,3.159914,1.7718239999999998,3.1902999999999997,2.7079927131782946,1.68367,1.07762,0.84478,1.04811,1.26524,0.78529,0.83466,0.93563,0.89569,1.02037,1.44938,2.18895,3.03529,1.46592,0.96604,1.2479,1.52338,0.97756,0.81403,1.30013,1.22831,1.65884,0.77095,1.10976,0.77095,2.33393,1.75134,3.22086,1.70486,1.49176,2.06147,1.56746,1.72146,1.76861,2.14216,9.63904,27.08547,23.734,9.73093,1.68577,3.16928,2.42908,5.96854,2.90411,2.66117,5.14401,8.48638,3.20608,4.40911,27.08547,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
6,4,1,0.998,0.003,1254,nsmallest,1.927205,2.03946,2.83374,1.54832,2.90623,1.02931,1.30255,1.38652,1.55343,2.14931,0.90138,3.36452,3.44993,3.78808,1.3758,1.16155,0.915,1.59439,1.23943,1.02884,1.78596,1.54883,1.1136,1.36036,1.68174,2.121340714285714,2.18615,6.944816,2.373836,19.72756,1.08521,1.216586,1.429726,2.0848760000000004,2.466642,2.142136,3.64414,4.2741240000000005,3.836998,1.3745699999999998,1.1372740000000001,1.4956660000000002,1.4966279999999998,2.282482,2.436014,2.322196,1.651822,2.633254,59812061.97980801,2318299.928770078,1.71062,1.02702,0.93946,1.19925,1.02336,0.82206,0.88223,0.90474,1.26654,0.83136,0.88882,1.29263,2.58793,0.98897,1.05872,0.82419,0.84931,1.04696,1.03963,0.89939,1.09785,0.91491,0.88463,0.84567,0.82206,3.14373,3.00563,17.77767,4.01329,50.74745,1.40592,1.42814,2.43478,4.72862,4.45973,4.48437,6.47874,6.52376,8.08375,1.68584,1.36522,3.51135,2.14236,5.35846,4.67161,3.80492,3.19805,6.74418,299060304.91127,299060304.91127,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
5,2,1,0.997,0.003,1254,nlargest,1.84219,1.28994,2.20194,1.56334,1.41112,1.91669,1.49055,1.23972,1.44313,1.18223,2.86,4.41701,5.94053,4.30243,1.3294,1.19489,1.45422,1.13026,1.57266,1.83052,3.15244,2.992,1.64673,1.19346,1.68073,1.8606678571428572,1.3011979999999999,2.266726,1.6135739999999998,1.4645299999999999,1.606306,1.42545,1.254686,1.63199,2.461848,2.624842,3.9440199999999996,7.14328,4.739942,1.9355339999999999,1.4613960000000001,1.738146,2.109402,3.8409819999999995,2.136952,3.14363,9.421263999999999,2.193112,1.15529,2.6288360465116276,1.50134,0.97266,0.84736,1.06302,0.9123,0.91885,1.06826,0.95576,1.30467,1.16357,0.79079,1.65944,3.21749,2.60157,1.07649,0.84916,0.87719,0.99888,1.4603,1.57409,1.50988,1.6186,1.1549,0.75421,0.75421,2.36589,1.54751,4.70955,2.56539,2.36727,2.16087,1.60481,1.68073,2.0237,5.4283,3.79609,6.01466,11.86389,7.0441,3.36291,2.88958,2.47245,4.70968,12.67127,3.07091,6.12077,26.96297,3.57246,1.73817,26.96297,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
3,10,1,0.997,0.002,1254,nsmallest,1.83331,1.4594,3.88129,2.00417,1.18102,1.27611,1.03142,1.27422,1.59111,1.903,2.24988,1.08879,1.7219,2.42838,1.78285,1.18768,0.88412,2.04998,4.24814,1.49052,3.34351,1.82223,1.87921,0.94254,1.6792,1.9351492857142856,1.540016,3.546828,3.21919,1.33163,1.344954,1.088412,1.239964,1.600108,3.011272,2.013894,1.20566,1.7494,1.935576,1.6788560000000001,1.290382,1.260074,2.341686,4.055684,1.6653040000000001,3.5275,1.74098,1.940322,1.858728,2.000187519379845,1.56742,0.88055,1.56903,1.11196,1.10748,0.99714,0.88024,1.04663,1.10717,0.88832,1.05187,0.885,0.95699,0.93043,1.18907,0.88712,0.87992,1.18399,0.88024,0.97447,2.8628,1.13016,0.88919,0.88781,0.87992,2.95666,2.69656,6.2424,8.3488,1.89762,1.78013,1.27152,1.42539,2.16772,5.32814,2.39631,1.84825,2.78606,2.49526,1.92402,2.04349,1.86739,4.57833,9.35668,3.29457,4.32279,2.01172,3.17337,3.9246,9.35668,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,6,2,0.998,0.006,1254,nsmallest,1.729225,1.57997,2.69185,2.26799,1.68333,1.18817,0.85073,1.0435,2.03682,2.62618,1.5603,1.83481,2.34892,2.58532,1.37562,0.96734,1.29515,1.81621,1.52977,1.70417,1.58721,1.6782,1.76577,0.80619,1.67899,1.8685992857142857,1.8616199999999998,3.8015619999999997,2.345468,4.699408,1.157756,0.9586560000000001,1.20431,1.964484,2.318372,1.949672,2.2380839999999997,2.710574,2.7368959999999998,1.469912,1.066278,1.5467819999999999,1.719808,3.836602,1.513126,2.1056160000000004,1.490742,2627.314862,2145957.3375079995,83280.41008434109,1.59871,1.15372,1.48204,1.66403,1.01131,0.64943,0.76152,0.85736,1.53058,1.74568,1.37361,1.54402,0.75456,1.19457,1.0552,0.79712,1.25295,1.01484,0.96708,0.78258,1.09167,0.90485,0.87667,0.68306,0.64943,3.0745,2.94419,9.64317,3.31959,16.9606,1.75848,1.28168,1.6839,2.27919,2.73151,2.8019,4.09349,4.38944,4.21295,2.01365,1.43626,2.06448,2.29818,7.68937,2.13232,4.55496,1.92657,13131.1333,10729783.29681,10729783.29681,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,5,2,0.999,0.003,1254,nlargest,1.82211,1.43915,1.79321,1.81798,1.56566,1.56596,1.4012,1.1126,1.14284,1.67717,2.18865,1.58559,4.84635,2.90566,1.27702,1.82044,1.53905,1.41502,1.12939,2.11284,1.74306,3.99698,1.30408,1.99064,1.67858,1.8216914285714285,2.7821819999999997,1.904102,1.964396,4.776912,1.732648,1.308586,1.2209400000000001,1.347256,1.9272660000000001,1.993178,1.708828,5.641076,3.054036,1.434596,1.729242,1.526216,1.410024,4.057632,1.912858,1.6626699999999999,3.795368,1.5308620000000002,3.574426,2.290544031007752,1.67858,1.29142,1.21512,1.37227,1.2431,1.03478,0.96736,1.02,1.10997,1.49119,1.0253,1.24453,1.23259,1.98308,1.20916,1.30554,0.99579,0.94362,0.9287,1.32731,0.94268,0.80809,0.81489,1.06112,0.80809,2.0532,8.02371,2.81309,2.81756,17.93267,3.24242,1.63595,1.49844,2.12012,3.22891,3.34139,2.56926,9.46354,4.56787,1.86123,2.34216,2.30699,1.96657,14.33279,2.37521,1.94644,6.14696,3.15315,9.82142,17.93267,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,6,1,0.997,0.002,1254,nlargest,1.9088150000000002,1.98912,1.27991,1.49143,1.54043,2.32479,0.96005,1.1509,1.27027,1.38715,3.97183,3.02264,4.05265,1.51275,2.01747,1.12355,2.27743,1.85264,7.502,2.50781,4.35659,1.86118,0.84076,1.05583,1.6783,1.8869721428571429,4.017088,1.481148,2.10089,1.561966,2.179296,1.0715679999999999,1.252318,1.232912,1.4132419999999999,3.506852,2.408564,4.256597999999999,1.6670500000000001,1.9567160000000001,1.192452,2.683426,2.314566,5.9828,4.0483780000000005,3.133412,3.3617820000000003,1.17082,3.9441,2.450444418604651,1.6233,1.14555,0.9391,1.04506,0.90453,1.16081,0.80751,1.01223,1.06312,0.99889,2.06128,0.90717,3.10781,1.08627,1.51795,0.812,1.33261,1.01746,0.81046,0.81093,0.93102,1.31224,0.80766,0.82418,0.80751,2.33968,13.37315,2.67768,5.13698,2.06275,3.41411,1.61622,1.64838,1.28471,2.03967,4.78101,3.30382,6.31585,2.45369,2.63096,1.52024,3.89091,4.12839,10.59744,7.4599,4.79697,9.19756,1.86351,14.68721,14.68721,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,6,2,0.998,0.002,1254,nlargest,1.72423,1.57999,1.38514,1.66323,1.42279,1.70803,1.1745,1.3467,1.13188,1.39082,2.37388,2.31298,4.52559,1.95542,1.87716,1.36775,2.13626,1.8053,3.10813,3.22443,2.43869,1.39288,1.28203,1.16941,1.67776,1.7793871428571428,2.69484,1.636174,2.139468,1.524514,2.083954,1.1880140000000001,1.3664260000000001,1.141662,1.4169,2.3232980000000003,2.3872,3.8844819999999998,2.2852740000000002,1.7496939999999999,1.37295,2.3950839999999998,1.644838,3.0713,2.649072,1.9158259999999998,2.6782399999999997,1.1991260000000001,3.9187760000000003,2.079433953488372,1.592,1.24402,1.32386,1.19693,1.07345,1.05924,0.89823,0.97047,1.07634,1.10814,1.98889,1.88855,1.8284,1.635,1.26136,0.96221,1.26253,0.93887,0.8887,0.87311,0.98907,1.33794,0.83472,0.84731,0.83472,2.09203,7.59087,2.57407,4.02241,2.25812,3.11956,1.43996,1.87412,1.23214,1.97829,2.64731,3.19194,5.21472,2.97696,1.93551,1.88512,3.46706,2.17544,4.67613,3.83653,2.47555,7.02295,1.54873,13.19124,13.19124,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
6,7,1,0.999,0.002,1254,nsmallest,1.95351,2.00585,2.61003,1.90793,15.71103,1.18275,1.01315,1.35541,1.18675,1.19068,1.86917,1.84707,2.98677,2.18804,1.10962,0.99732,1.28248,1.37877,5.31747,1.93476,1.51419,0.99004,2.26187,1.65978,1.67739,2.0194942857142855,2.40943,4.17689,1.8022760000000002,24.756802,1.17408,1.104342,1.3799800000000002,1.130222,2.064354,1.7477240000000003,1.9621939999999998,3.107976,2.052178,1.142148,1.07826,1.302904,1.656364,10.030914,1.818066,1.9962319999999998,1.8353519999999999,2.397924,4.133716,3.174996589147287,1.67739,1.47272,1.20689,1.11521,0.93723,0.91295,0.91318,1.14843,0.91411,1.02418,0.9382,0.91759,2.76565,1.74526,1.09411,0.91202,1.03049,0.91318,3.0802,1.02936,1.14118,0.91388,1.35221,0.9181,0.91202,2.25658,4.50196,9.1076,2.53609,56.67573,1.40727,1.60006,1.66219,1.41584,3.48492,2.22052,3.64088,3.81577,2.33463,1.24128,1.24518,1.53676,2.5207,18.87163,2.89325,3.01017,3.64979,3.13349,9.73354,56.67573,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,10,1,0.997,0.002,1254,nsmallest,1.7528299999999999,2.2293,2.38751,2.10211,2.4819,1.19666,1.2237,1.41712,1.01704,1.54481,1.54552,1.79872,1.54162,1.6212,1.86777,1.19522,2.22395,3.20345,2.41544,3.7268,1.2326,1.72507,1.46565,0.93651,1.67576,1.9802378571428572,2.2041619999999997,4.158704,2.010614,8.148428000000001,1.2307919999999999,1.278104,1.447714,1.149862,2.707026,2.003136,1.9158760000000001,2.108714,2.488416,2.531728,1.52103,2.3705939999999996,2.9829160000000003,4.005554,4.301522,1.346258,1.659384,11575.649446,1.12499,451.00347426356586,1.51217,0.91965,1.71404,1.17308,1.1094,0.87369,0.97747,1.14307,0.87676,0.89606,1.04514,0.91348,1.07733,1.24545,1.09071,1.1248,0.87515,1.59052,1.2648,1.04172,0.86853,1.15043,1.02301,0.87898,0.86853,3.80516,3.21215,11.81062,2.74611,32.42992,1.74483,1.67716,1.8103,1.67576,4.82535,2.98796,3.59708,3.89579,6.65861,4.31284,2.64255,5.11714,3.83095,7.43447,7.7436,2.26024,2.28308,57872.60343,1.92889,57872.60343,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
3,6,2,0.997,0.006,1254,nsmallest,1.8887900000000002,2.38537,2.37707,2.48661,1.31787,0.96159,0.88486,0.93829,2.13122,2.66551,0.93866,1.74535,2.4984,1.6326,1.46146,1.18315,1.48073,1.61416,2.60733,2.24559,1.02417,1.26533,1.98323,6.0929,1.675,2.1155885714285714,2.126498,3.6492600000000004,2.269576,7.103140000000001,0.968146,1.0195539999999998,0.975042,1.9747800000000002,3.36928,1.435352,1.7761600000000002,3.27068,2.243918,1.491938,1.161368,1.9369679999999998,1.908926,2.760284,2.1073180000000002,1.58474,1.150374,1317.555914,698.917094,80.18139372093023,1.71282,1.14227,1.06834,1.49382,1.07398,0.89352,0.76581,0.83571,1.27646,1.14954,0.909,0.88105,1.46488,1.44456,1.42513,0.92322,1.1052,1.27222,1.09318,1.24778,0.97687,0.76379,0.85931,1.58324,0.76379,2.731,2.9676,10.63616,2.75606,30.37375,1.08109,1.37955,1.13942,2.50559,8.52552,2.69374,2.71325,7.68671,4.50744,1.58933,1.38578,2.92145,3.11462,4.50548,2.59563,2.90203,1.52706,4733.78415,3470.24124,4733.78415,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,3,2,0.999,0.006,1254,nlargest,1.7350400000000001,1.38126,1.53697,1.61535,1.85377,1.03482,1.10156,1.07717,2.41844,1.60954,1.417,2.04624,8.02365,3.57632,1.14894,1.47645,1.81897,2.06586,1.59795,1.68828,1.21053,4.7488,1.50844,2.8635,1.67364,1.8332857142857144,2.164984,1.754694,1.7974640000000002,3.102618,1.5067720000000002,1.0514800000000002,1.01309,2.0499140000000002,1.709316,4.312154,3.333238,9.805724000000001,4.200768,1.494792,1.8587420000000001,1.996094,2.542146,1.397644,1.6182279999999998,2.89268,4.81364,2.0860440000000002,2.6625140000000003,2.569687596899225,1.53876,0.93087,1.11758,1.37912,1.45195,0.94991,0.81224,0.75384,1.23183,1.03247,1.19225,1.41047,2.53104,1.81021,0.99839,1.28641,1.37031,0.99318,0.9755,0.86415,0.80132,1.24268,0.70844,1.00971,0.70844,2.61192,5.93543,2.77233,2.63624,8.02206,2.56752,1.14525,1.28112,2.52692,2.29502,8.93074,8.01355,17.93741,10.12368,2.36994,3.41869,3.12165,5.65262,1.74503,2.03896,10.36807,7.077,5.31142,4.73427,17.93741,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
3,10,1,0.999,0.002,1254,nsmallest,1.8875950000000001,1.42669,3.85388,2.0574,1.21708,1.22679,1.06769,1.31346,1.63641,1.95397,2.31956,1.12479,1.77147,2.48269,1.83376,1.22466,0.91478,2.10901,3.32399,1.53616,3.43206,1.87899,1.94171,0.95636,1.67364,1.9766014285714284,1.5401120000000001,3.626748,3.2951059999999996,1.371666,1.3682320000000001,1.1255700000000002,1.278026,1.645176,3.087472,2.074822,1.240406,1.7965399999999998,1.9839399999999998,1.7013880000000001,1.326032,1.301534,2.405926,3.751554,1.7152239999999999,3.619264,1.797958,1.999762,1.9028880000000001,2.0344895348837206,1.61874,0.91318,1.6142,1.1462,1.1414,1.03011,0.91295,1.08085,1.14622,0.91786,1.07792,0.91435,0.98447,0.95335,1.2285,0.91483,0.91272,1.2157,0.91295,1.00482,2.94477,1.16516,0.91851,0.91856,0.91272,3.05268,2.76858,6.42164,8.51838,1.94845,1.83494,1.31598,1.46953,2.22546,5.45864,2.47031,1.89365,2.8541,2.56247,1.85267,2.08971,1.92146,4.70978,9.6073,3.38917,4.42955,2.07806,3.27192,4.04397,9.6073,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
4,5,1,0.997,0.006,1254,nsmallest,2.1425799999999997,2.32217,1.93617,2.90952,1.7202,0.97013,0.90735,0.99654,1.16045,2.46628,1.01293,1.41623,4.13033,5.02208,1.01508,0.97092,1.63356,1.55611,1.33732,2.42739,1.53769,0.68854,2.04854,1.01748,1.67359,2.2600942857142856,2.545024,2.0682780000000003,2.976306,7.2218599999999995,0.994448,0.893378,1.031876,1.220982,5.3909959999999995,3.55783,1.480776,8.47504,4.668736,1.197992,1.236114,2.998502,1.746884,1.5938539999999999,2.516404,1.7909019999999998,0.781648,725.2305560000001,1030.325324,70.47565790697675,1.71569,0.89188,1.36108,1.97675,1.39649,0.89864,0.70305,0.88146,0.73901,1.45428,0.67932,0.74851,1.58344,1.0479,0.69381,0.93913,0.8099,0.97371,1.04841,1.38271,1.4242,0.67455,0.66372,0.68952,0.66372,3.58352,4.09866,3.18121,4.3819,24.75613,1.16595,1.06049,1.36161,1.71687,10.71521,8.9878,2.67288,26.20268,8.38495,2.01893,2.07421,5.71304,3.01124,2.12662,3.46533,2.35148,1.1403,3619.13878,5146.37307,5146.37307,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
3,5,2,0.997,0.003,1254,nlargest,1.7202950000000001,1.10391,1.83942,1.46915,1.33176,1.10408,1.10848,1.43534,1.31724,1.4215,2.48087,2.45585,5.47687,1.94661,1.60504,1.21487,2.53915,1.4142,3.11466,1.45325,1.90653,2.22523,1.19174,3.25314,1.67198,1.79378,1.13141,2.0866,1.7527059999999999,1.32993,1.306934,1.17529,1.38912,1.411974,1.7006419999999998,2.63658,2.394924,5.915944,2.767488,1.84458,1.69382,2.399812,1.413364,2.614358,1.809778,1.7980340000000001,3.297488,1.239724,3.8660240000000003,2.092988682170543,1.56948,0.96715,0.95675,1.15844,0.93715,0.86846,0.95746,0.97408,1.15047,1.41332,2.33859,1.93484,2.23509,1.66664,1.44091,1.1322,1.55961,1.07051,1.19914,1.2396,0.82232,2.08933,0.80063,1.32979,0.80063,2.03156,1.34495,3.51232,3.09923,1.79008,2.36383,1.54844,1.61993,1.7132,2.77257,3.42898,3.01266,11.36003,6.202,2.44641,3.12197,3.04757,1.89804,3.70963,3.52389,3.0179,5.25227,1.69591,6.61603,11.36003,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
