date_range,year,start_watch_time,buy_time,sell_time,rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,total_profit,yearly_profit,win_ratio
2012-01-02/2012-12-31,2012,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,547.4915,559.4756,0.31
2021-01-06/2021-12-31,2021,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,481.757,536.4567,0.24
2001-01-04/2001-12-31,2001,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,489.5816,526.6136,0.45
2001-01-01/2001-12-31,2001,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,494.0434,504.6795,0.45
2001-01-04/2001-12-31,2001,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,446.6112,479.8735,0.26
2001-01-01/2001-12-31,2001,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,444.3835,453.7853,0.26
2007-01-05/2007-12-31,2007,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,413.8363,451.8462,0.29
2007-01-05/2007-12-31,2007,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,411.4833,449.2398,0.24
2015-01-07/2015-12-31,2015,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,396.5751,447.6568,0.3
2023-01-03/2023-06-23,2023,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,17.3094,441.4938,0.23
2007-01-02/2007-12-31,2007,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,411.772,427.4284,0.28
2007-01-02/2007-12-31,2007,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,409.4309,424.9832,0.24
2010-01-05/2010-12-31,2010,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,382.4641,417.1127,0.28
2016-01-05/2016-12-31,2016,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,381.0856,408.7036,0.3
2015-01-01/2015-12-31,2015,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,394.992,403.1857,0.29
2015-01-05/2015-12-31,2015,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,301.0026,327.1267,0.3
2013-01-03/2013-12-31,2013,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,309.8484,326.223,0.33
2016-01-04/2016-12-31,2016,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,279.3677,293.8582,0.33
2016-01-07/2016-12-31,2016,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,255.4438,281.3229,0.32
2016-01-01/2016-12-31,2016,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,279.3677,280.4476,0.33
2003-01-07/2003-12-31,2003,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,249.6652,279.1951,0.48
2007-01-04/2007-12-31,2007,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,238.3967,254.2657,0.24
2014-01-03/2014-12-31,2014,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,239.2857,251.3474,0.3
2007-01-01/2007-12-31,2007,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,237.2075,241.7046,0.24
2003-01-02/2003-12-31,2003,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,230.7644,238.6803,0.47
2015-01-08/2015-12-31,2015,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,201.4729,227.7537,0.29
2016-01-05/2016-12-31,2016,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,185.9251,197.7218,0.35
2023-01-06/2023-12-23,2023,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,153.3692,188.1375,0.53
2003-01-03/2003-12-31,2003,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,169.5585,177.5555,0.46
2009-01-05/2009-12-31,2009,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,160.7085,173.0654,0.46
2018-01-02/2018-12-31,2018,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,161.2439,166.4049,0.2
2018-01-01/2018-12-31,2018,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,161.2439,164.0831,0.2
2012-01-06/2012-12-31,2012,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,151.4935,163.0014,0.43
2009-01-07/2009-12-31,2009,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,146.8852,162.5034,0.28
2007-01-04/2007-12-31,2007,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,145.8449,154.6559,0.21
2012-01-03/2012-12-31,2012,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,147.1838,151.8089,0.42
2007-01-01/2007-12-31,2007,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,145.1174,147.6193,0.21
2001-01-03/2001-12-31,2001,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,140.6479,147.0344,0.26
2015-01-05/2015-12-31,2015,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,132.2749,142.0417,0.26
2018-01-05/2018-12-31,2018,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,122.8367,131.7642,0.17
2000-08-10/2022-12-31,2000,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.162899579024454e+47,126.4926,0.29
2000-08-07/2022-12-31,2000,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.1570990080704014e+47,126.2401,0.29
2000-08-06/2022-12-31,2000,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.1570990080704014e+47,126.1655,0.29
2000-08-05/2022-12-31,2000,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.1570990080704014e+47,126.0909,0.29
2000-08-02/2022-12-31,2000,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.1513273705031964e+47,125.8395,0.29
2003-01-03/2003-12-31,2003,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,117.8455,123.0011,0.34
2021-01-05/2021-12-31,2021,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,106.2987,113.7841,0.29
2021-01-07/2021-12-31,2021,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,103.5378,113.7385,0.23
2021-01-04/2021-12-31,2021,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,103.0213,108.7991,0.22
2021-01-01/2021-12-31,2021,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,103.0213,104.6742,0.22
2009-01-02/2009-12-31,2009,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,100.3949,103.3044,0.34
2009-01-01/2009-12-31,2009,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,100.3949,101.9966,0.34
2022-01-06/2022-12-31,2022,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,91.02,98.4565,0.49
2015-01-08/2015-12-31,2015,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,88.5368,98.2021,0.25
2021-01-07/2021-12-31,2021,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,87.4376,95.7239,0.56
2009-01-06/2009-12-31,2009,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,86.3977,93.3718,0.33
2021-01-04/2021-12-31,2021,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,86.6397,91.3123,0.55
2016-01-05/2016-12-31,2016,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,85.98,90.6089,0.23
2022-01-03/2022-12-31,2022,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,85.2491,88.7203,0.49
2012-01-06/2012-12-31,2012,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,82.7466,88.2506,0.23
2021-01-01/2021-12-31,2021,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,86.6397,87.9774,0.55
2016-01-06/2016-12-31,2016,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,82.3848,87.859,0.21
2021-01-06/2021-12-31,2021,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,80.9799,87.418,0.5
2012-01-03/2012-12-31,2012,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,82.3339,84.6159,0.22
2014-01-06/2014-12-31,2014,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,77.0112,83.0611,0.33
2009-01-02/2009-12-31,2009,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,77.9492,80.0826,0.23
2009-01-01/2009-12-31,2009,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,77.9492,79.1241,0.23
2019-01-04/2019-12-31,2019,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,72.0969,75.8211,0.24
2009-01-06/2009-12-31,2009,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,70.0851,75.467,0.22
2019-01-02/2019-12-31,2019,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,73.2132,75.1877,0.25
2002-01-03/2002-12-31,2002,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,71.8389,74.6493,0.31
2019-01-01/2019-12-31,2019,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,73.2132,74.3006,0.25
2019-01-07/2019-12-31,2019,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,67.7505,73.7889,0.24
2004-01-02/2004-12-31,2004,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,72.0943,73.1613,0.33
2016-01-06/2016-12-31,2016,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,68.054,72.374,0.27
2013-01-03/2013-12-31,2013,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,69.4248,72.1187,0.26
2016-01-07/2016-12-31,2016,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,65.8144,70.7908,0.31
2000-08-08/2022-12-31,2000,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,2.4651661853928565e+41,70.5037,0.27
2000-08-03/2022-12-31,2000,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,2.452869877414224e+41,70.3049,0.27
2019-01-03/2019-12-31,2019,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,67.0627,69.6433,0.26
2016-01-05/2016-12-31,2016,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,66.1703,69.5181,0.43
2000-08-10/2022-12-31,2000,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.6538948151037644e+41,69.3301,0.44
2000-08-07/2022-12-31,2000,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.6274455499496965e+41,69.1726,0.44
2000-08-06/2022-12-31,2000,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.6274455499496965e+41,69.1368,0.44
2000-08-05/2022-12-31,2000,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.6274455499496965e+41,69.101,0.44
2000-08-02/2022-12-31,2000,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.6527320703727699e+41,69.0413,0.44
2016-01-04/2016-12-31,2016,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,65.4861,67.9915,0.31
2016-01-01/2016-12-31,2016,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,65.4861,65.6739,0.31
2004-01-07/2004-12-31,2004,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,60.3194,64.7819,0.32
2017-01-02/2017-12-31,2017,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,62.1114,63.7216,0.24
2013-01-07/2013-12-31,2013,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,58.3881,63.4008,0.33
2014-01-06/2014-12-31,2014,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,57.2021,61.3772,0.36
2019-01-04/2019-12-31,2019,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,57.9405,60.7768,0.2
2017-01-06/2017-12-31,2017,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,55.9292,59.9879,0.24
2013-01-02/2013-12-31,2013,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,58.155,59.6382,0.33
2013-01-01/2013-12-31,2013,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,58.155,58.9721,0.33
2008-01-04/2008-12-31,2008,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,55.9517,58.0103,0.27
2017-01-03/2017-12-31,2017,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,55.7059,57.7532,0.24
2015-01-06/2015-12-31,2015,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,53.568,57.4122,0.27
2013-01-04/2013-12-31,2013,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,53.2989,55.853,0.25
2003-01-07/2003-12-31,2003,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,49.1649,53.2002,0.38
2017-01-04/2017-12-31,2017,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,49.7938,52.1382,0.21
2003-01-02/2003-12-31,2003,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,48.9197,50.1136,0.38
2019-01-03/2019-12-31,2019,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,47.7929,49.4813,0.28
2017-01-05/2017-12-31,2017,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,46.7703,49.4679,0.23
2018-01-04/2018-12-31,2018,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,46.7114,48.8739,0.25
2016-01-06/2016-12-31,2016,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,44.4612,46.991,0.42
2017-01-06/2017-12-31,2017,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,41.5095,44.2913,0.25
2008-01-03/2008-12-31,2008,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,43.1602,44.1793,0.3
2019-01-04/2019-12-31,2019,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,41.9765,43.8646,0.17
2021-01-05/2021-12-31,2021,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,41.3438,43.6499,0.55
2022-01-05/2022-12-31,2022,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,40.5858,42.838,0.26
2017-01-03/2017-12-31,2017,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,41.3437,42.7486,0.25
2018-01-05/2018-12-31,2018,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,40.4725,42.7168,0.19
2022-01-06/2022-12-31,2022,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,38.8509,41.4068,0.19
2022-01-03/2022-12-31,2022,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,38.6571,39.9466,0.19
2000-08-09/2022-12-31,2000,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,9.894048925843247e+34,36.5418,0.26
2000-08-04/2022-12-31,2000,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,9.844697172817853e+34,36.4534,0.26
2000-08-01/2022-12-31,2000,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,9.795591587518737e+34,36.3973,0.26
2019-01-07/2019-12-31,2019,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,33.3405,35.7943,0.3
2019-01-02/2019-12-31,2019,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,33.2074,33.9362,0.29
2000-08-08/2022-12-31,2000,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.6086212426027212e+34,33.68,0.43
2019-01-01/2019-12-31,2019,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,33.2074,33.6092,0.29
2000-08-03/2022-12-31,2000,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.5680294672468672e+34,33.5694,0.43
2014-01-03/2014-12-31,2014,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,32.1915,33.2107,0.31
2023-01-06/2023-12-23,2023,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,27.468,31.4225,0.13
2003-01-01/2003-12-31,2003,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,28.8922,29.2279,0.49
2021-01-05/2021-12-31,2021,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,27.5822,28.9493,0.19
2019-01-07/2019-12-31,2019,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,26.6954,28.5315,0.27
2014-01-07/2014-12-31,2014,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,26.0436,27.8208,0.23
2003-01-06/2003-12-31,2003,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,25.9138,27.4246,0.48
2022-01-05/2022-12-31,2022,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,25.8889,27.147,0.14
2019-01-02/2019-12-31,2019,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,26.5623,27.1078,0.27
2019-01-01/2019-12-31,2019,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,26.5623,26.8631,0.27
2014-01-02/2014-12-31,2014,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,25.9137,26.4417,0.22
2014-01-01/2014-12-31,2014,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,25.9137,26.2049,0.22
2008-01-03/2008-12-31,2008,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,25.56,26.0786,0.31
2022-01-05/2022-12-31,2022,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,24.7908,25.9791,0.17
2001-01-03/2001-12-31,2001,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,24.787,25.5118,0.41
2023-01-06/2023-12-23,2023,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,22.4051,25.4196,0.23
2008-01-03/2008-12-31,2008,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,23.8822,24.3566,0.27
2017-01-06/2017-12-31,2017,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,22.5015,23.7549,0.24
2002-01-03/2002-12-31,2002,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,23.0671,23.7263,0.48
2018-01-02/2018-12-31,2018,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,22.6061,23.0473,0.27
2017-01-03/2017-12-31,2017,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,22.4117,23.0462,0.24
2018-01-01/2018-12-31,2018,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,22.6061,22.8495,0.27
2022-01-06/2022-12-31,2022,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,21.407,22.5798,0.17
2022-01-03/2022-12-31,2022,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,21.3002,21.8933,0.17
2020-01-03/2020-12-31,2020,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,21.3492,21.7582,0.2
2013-01-07/2013-12-31,2013,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,19.6642,20.8869,0.29
2015-01-05/2015-12-31,2015,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,19.5805,20.4486,0.49
2013-01-02/2013-12-31,2013,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,19.5857,19.9502,0.28
2013-01-01/2013-12-31,2013,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,19.5857,19.7868,0.28
2015-01-05/2015-12-31,2015,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,18.8373,19.6613,0.24
2008-01-04/2008-12-31,2008,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,17.6103,18.0697,0.24
2020-01-06/2020-12-31,2020,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,17.2306,17.961,0.19
2020-01-03/2020-12-31,2020,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,17.1196,17.4236,0.2
2013-01-07/2013-12-31,2013,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,16.2142,17.1553,0.45
2020-01-02/2020-12-31,2020,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,16.8686,17.033,0.29
2020-01-01/2020-12-31,2020,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,16.8686,16.9013,0.29
2023-01-02/2023-06-23,2023,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,3.7578,16.6298,0.1
2015-01-06/2015-12-31,2015,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,15.7242,16.4969,0.25
2013-01-02/2013-12-31,2013,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,16.1495,16.4304,0.45
2013-01-01/2013-12-31,2013,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,16.1495,16.3045,0.45
2019-01-03/2019-12-31,2019,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,15.8271,16.2244,0.21
2023-01-02/2023-06-23,2023,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,3.698,16.0731,0.12
2020-01-07/2020-12-31,2020,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,15.3208,16.0664,0.29
2017-01-04/2017-12-31,2017,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,15.2806,15.779,0.3
2004-01-01/2004-12-31,2004,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,15.658,15.6875,0.33
2023-01-03/2023-06-23,2023,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,3.6063,15.4838,0.18
2020-01-06/2020-12-31,2020,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,14.7272,15.3163,0.19
2004-01-06/2004-12-31,2004,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,14.1486,14.7061,0.32
2000-08-09/2022-12-31,2000,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.0590709500314599e+26,14.5277,0.43
2000-08-01/2022-12-31,2000,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.0874542702293976e+26,14.5068,0.43
2000-08-04/2022-12-31,2000,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.0447970000341981e+26,14.4952,0.43
2008-01-03/2008-12-31,2008,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,14.152,14.3863,0.44
2008-01-04/2008-12-31,2008,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,13.7098,14.0358,0.21
2015-01-08/2015-12-31,2015,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,13.106,13.909,0.48
2022-01-06/2022-12-31,2022,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,13.0863,13.6854,0.18
2022-01-07/2022-12-31,2022,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,12.9249,13.6124,0.16
2014-01-07/2014-12-31,2014,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,12.8832,13.5676,0.21
2015-01-08/2015-12-31,2015,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,12.6086,13.3691,0.23
2014-01-03/2014-12-31,2014,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,13.0265,13.3302,0.18
2022-01-03/2022-12-31,2022,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,13.021,13.3245,0.18
2022-01-04/2022-12-31,2022,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,12.8604,13.253,0.15
2017-01-05/2017-12-31,2017,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,12.5779,13.051,0.21
2014-01-02/2014-12-31,2014,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,12.8189,13.0232,0.21
2014-01-01/2014-12-31,2014,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,12.8189,12.9317,0.21
2002-01-04/2002-12-31,2002,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,12.5421,12.9211,0.29
2022-01-05/2022-12-31,2022,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,12.401,12.8648,0.42
2004-01-05/2004-12-31,2004,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,12.4634,12.8391,0.27
2017-01-02/2017-12-31,2017,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,12.5277,12.7256,0.21
2002-01-01/2002-12-31,2002,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,12.4795,12.5882,0.29
2003-01-01/2003-12-31,2003,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,12.4515,12.5598,0.35
2020-01-06/2020-12-31,2020,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,12.1058,12.5541,0.21
2021-01-05/2021-12-31,2021,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,11.901,12.3387,0.18
2020-01-03/2020-12-31,2020,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,12.0843,12.2724,0.19
2019-01-03/2019-12-31,2019,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,11.7974,12.0618,0.46
2021-01-06/2021-12-31,2021,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,11.2332,11.7164,0.17
2003-01-06/2003-12-31,2003,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,11.1679,11.647,0.34
2019-01-04/2019-12-31,2019,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,10.7629,11.0682,0.51
2017-01-06/2017-12-31,2017,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,10.5954,11.0398,0.34
2018-01-04/2018-12-31,2018,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,10.7056,11.0086,0.42
2017-01-04/2017-12-31,2017,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,10.6172,10.9166,0.18
2017-01-03/2017-12-31,2017,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,10.5531,10.7787,0.33
2004-01-02/2004-12-31,2004,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,10.6003,10.6866,0.34
